timeindex,ghi,pv_profile,t_air,e,tp,windspeed,wind_turbine,ac-discharge,cf_aware,
2022-01-10T15:00:00Z,0.64,0.686,25.826324,-0.09406778,0.00000,4.9162745,0.044,0.0033,5.1,
2022-01-10T16:00:00Z,0.697,0.721,26.087006,-0.09305825,0.00000,5.036364,0.04,0.0033,5.1,
2022-01-10T17:00:00Z,0.809,0.712,26.361206,-0.09440241,0.00000,5.2317533,0.049,0.0033,5.1,
2022-01-10T18:00:00Z,0.766,0.651,26.386353,-0.096381776,0.00000,5.685568,0.076,0.0033,5.1,
2022-01-10T19:00:00Z,0.561,0.54,26.278046,-0.09389764,0.00000,6.092699,0.116,0.0033,5.1,
2022-01-10T20:00:00Z,0.497,0.37,26.36142,-0.09282005,0.00000,6.5882616,0.147,0.0033,5.1,
2022-01-10T21:00:00Z,0.342,0.181,26.47403,-0.09750474,0.00000,7.09709,0.166,0.0033,5.1,
2022-01-10T22:00:00Z,0.144,0.009,26.227753,-0.10623892,0.00000,6.971916,0.149,0.0033,5.1,
2022-01-10T23:00:00Z,0.025,0,26.154968,-0.10608579,0.00000,7.0742173,0.101,0.0033,5.1,
2022-01-11T00:00:00Z,3.47E-08,0,26.082153,-0.10364703,0.00000,7.223064,0.065,0.0033,5.1,
2022-01-11T01:00:00Z,3.47E-08,0,25.970856,-0.10386822,0.00000,7.3486667,0.042,0.0033,5.1,
2022-01-11T02:00:00Z,3.47E-08,0,25.74524,-0.10332942,0.00000,7.273002,0.029,0.0033,5.1,
2022-01-11T03:00:00Z,3.47E-08,0,25.429382,-0.09715878,0.00000,6.7602596,0.022,0.0033,5.1,
2022-01-11T04:00:00Z,3.47E-08,0,25.217957,-0.08181157,0.00000,5.7690988,0.016,0.0033,5.1,
2022-01-11T05:00:00Z,3.47E-08,0,25.004333,-0.074744835,0.00000,5.08074,0.012,0.0033,5.1,
2022-01-11T06:00:00Z,3.47E-08,0,24.79599,-0.06933417,0.00002,4.61818,0.011,0.0033,5.1,
2022-01-11T07:00:00Z,3.47E-08,0,24.64569,-0.066367954,0.00000,4.145893,0.011,0.0033,5.1,
2022-01-11T08:00:00Z,3.47E-08,0,24.539673,-0.061513115,0.00001,3.9565027,0.013,0.0033,5.1,
2022-01-11T09:00:00Z,3.47E-08,0,24.481781,-0.0618364,0.00006,4.1602216,0.016,0.0033,5.1,
2022-01-11T10:00:00Z,3.47E-08,0,24.42273,-0.06574408,0.00005,4.1089997,0.018,0.0033,5.1,
2022-01-11T11:00:00Z,3.47E-08,0.021,24.44522,-0.066419,0.00003,4.1396604,0.02,0.0033,5.1,
2022-01-11T12:00:00Z,0.0255,0.157,24.485931,-0.06678766,0.00003,4.138654,0.033,0.0033,5.1,
2022-01-11T13:00:00Z,0.163,0.317,24.72055,-0.06996939,0.00004,4.4666862,0.058,0.0033,5.1,
2022-01-11T14:00:00Z,0.371,0.454,25.395355,-0.08642255,0.00005,5.3990774,0.061,0.0033,5.1,
2022-01-11T15:00:00Z,0.515,0.559,26.088287,-0.10344285,0.00003,5.7616024,0.053,0.0033,5.1,
2022-01-11T16:00:00Z,0.584,0.633,26.424194,-0.104798354,0.00001,5.7937884,0.047,0.0033,5.1,
2022-01-11T17:00:00Z,0.645,0.643,26.6745,-0.10005126,0.00000,5.7111907,0.049,0.0033,5.1,
2022-01-11T18:00:00Z,0.627,0.605,26.831268,-0.10042559,0.00000,5.6853185,0.069,0.0033,5.1,
2022-01-11T19:00:00Z,0.639,0.515,26.954468,-0.0913738,0.00000,5.7972126,0.11,0.0033,5.1,
2022-01-11T20:00:00Z,0.469,0.378,26.686737,-0.0872279,0.00000,6.122833,0.158,0.0033,5.1,
2022-01-11T21:00:00Z,0.285,0.181,26.447723,-0.08744342,0.00000,6.3665032,0.21,0.0033,5.1,
2022-01-11T22:00:00Z,0.128,0.009,26.267548,-0.088895336,0.00000,6.2085123,0.232,0.0033,5.1,
2022-01-11T23:00:00Z,0.0189,0,26.139038,-0.091215,0.00000,6.502216,0.238,0.0033,5.1,
2022-01-12T00:00:00Z,3.47E-08,0,26.03949,-0.09532687,0.00000,6.8004937,0.197,0.0033,5.1,
2022-01-12T01:00:00Z,3.47E-08,0,25.901062,-0.09718147,0.00000,6.6253304,0.165,0.0033,5.1,
2022-01-12T02:00:00Z,3.47E-08,0,25.652252,-0.090903066,0.00000,6.322604,0.133,0.0033,5.1,
2022-01-12T03:00:00Z,3.47E-08,0,25.370575,-0.080994874,0.00000,5.9534974,0.104,0.0033,5.1,
2022-01-12T04:00:00Z,3.47E-08,0,25.140778,-0.068551496,0.00000,5.4159727,0.085,0.0033,5.1,
2022-01-12T05:00:00Z,3.47E-08,0,24.900055,-0.06437158,0.00001,4.950739,0.092,0.0033,5.1,
2022-01-12T06:00:00Z,3.47E-08,0,24.633453,-0.0610367,0.00003,4.580257,0.112,0.0033,5.1,
2022-01-12T07:00:00Z,3.47E-08,0,24.407837,-0.06595394,0.00004,4.079365,0.12,0.0033,5.1,
2022-01-12T08:00:00Z,3.47E-08,0,24.220856,-0.06414471,0.00003,3.943584,0.129,0.0033,5.1,
2022-01-12T09:00:00Z,3.47E-08,0,24.13861,-0.06418441,0.00004,3.9733305,0.137,0.0033,5.1,
2022-01-12T10:00:00Z,3.47E-08,0,24.138855,-0.06816584,0.00005,3.7448835,0.14,0.0033,5.1,
2022-01-12T11:00:00Z,3.47E-08,0.032,23.963745,-0.07457468,0.00003,3.7784853,0.144,0.0033,5.1,
2022-01-12T12:00:00Z,0.03,0.224,23.839508,-0.078317896,0.00003,3.7950776,0.18,0.0033,5.1,
2022-01-12T13:00:00Z,0.196,0.428,24.14151,-0.08397811,0.00001,3.9044735,0.248,0.0033,5.1,
2022-01-12T14:00:00Z,0.406,0.577,24.994751,-0.099489786,0.00001,4.788291,0.257,0.0033,5.1,
2022-01-12T15:00:00Z,0.577,0.677,25.802094,-0.11965213,0.00001,4.9758134,0.241,0.0033,5.1,
2022-01-12T16:00:00Z,0.764,0.717,26.420044,-0.11966347,0.00001,4.552503,0.223,0.0033,5.1,
2022-01-12T17:00:00Z,0.818,0.707,26.573914,-0.10359598,0.00000,4.7258496,0.211,0.0033,5.1,
2022-01-12T18:00:00Z,0.817,0.642,26.501343,-0.09926292,0.00000,5.8105297,0.208,0.0033,5.1,
2022-01-12T19:00:00Z,0.728,0.526,26.119781,-0.093035564,0.00000,6.7550354,0.221,0.0033,5.1,
2022-01-12T20:00:00Z,0.559,0.38,25.883423,-0.09652357,0.00000,7.1361747,0.25,0.0033,5.1,
2022-01-12T21:00:00Z,0.38,0.175,25.736694,-0.09969963,0.00000,7.2845793,0.273,0.0033,5.1,
2022-01-12T22:00:00Z,0.209,0.009,25.503784,-0.101679,0.00000,7.0492344,0.274,0.0033,5.1,
2022-01-12T23:00:00Z,0.0318,0,25.3927,-0.101174235,0.00000,7.245098,0.289,0.0033,5.1,
2022-01-13T00:00:00Z,3.47E-08,0,25.380249,-0.101111844,0.00000,7.2387657,0.257,0.0033,5.1,
2022-01-13T01:00:00Z,3.47E-08,0,25.395142,-0.09909845,0.00000,7.016551,0.21,0.0033,5.1,
2022-01-13T02:00:00Z,3.47E-08,0,25.326263,-0.09441943,0.00000,6.696565,0.187,0.0033,5.1,
2022-01-13T03:00:00Z,3.47E-08,0,25.210571,-0.08942846,0.00000,5.922194,0.166,0.0033,5.1,
2022-01-13T04:00:00Z,3.47E-08,0,25.034302,-0.07949191,0.00000,5.0422206,0.142,0.0033,5.1,
2022-01-13T05:00:00Z,3.47E-08,0,24.819519,-0.07249323,0.00000,4.326736,0.151,0.0033,5.1,
2022-01-13T06:00:00Z,3.47E-08,0,24.575104,-0.06576677,0.00000,3.7594833,0.178,0.0033,5.1,
2022-01-13T07:00:00Z,3.47E-08,0,24.37439,-0.055529628,0.00000,3.383067,0.208,0.0033,5.1,
2022-01-13T08:00:00Z,3.47E-08,0,24.214966,-0.04977868,0.00000,3.0447738,0.213,0.0033,5.1,
2022-01-13T09:00:00Z,3.47E-08,0,24.12201,-0.0488599,0.00000,2.945292,0.2,0.0033,5.1,
2022-01-13T10:00:00Z,3.47E-08,0,24.14392,-0.049075417,0.00000,2.5697763,0.204,0.0033,5.1,
2022-01-13T11:00:00Z,3.47E-08,0.032,24.05487,-0.051587906,0.00000,2.6516502,0.18,0.0033,5.1,
2022-01-13T12:00:00Z,0.0314,0.21,24.01944,-0.055438884,0.00000,2.9271743,0.198,0.0033,5.1,
2022-01-13T13:00:00Z,0.218,0.397,24.329529,-0.057974074,0.00000,3.5136125,0.27,0.0033,5.1,
2022-01-13T14:00:00Z,0.414,0.578,25.065125,-0.06763272,0.00000,4.1284404,0.273,0.0033,5.1,
2022-01-13T15:00:00Z,0.597,0.669,25.69574,-0.07296963,0.00000,3.735206,0.248,0.0033,5.1,
2022-01-13T16:00:00Z,0.779,0.712,25.862427,-0.06583483,0.00000,3.9325502,0.24,0.0033,5.1,
2022-01-13T17:00:00Z,0.794,0.706,25.604156,-0.07191473,0.00000,4.6931562,0.253,0.0033,5.1,
2022-01-13T18:00:00Z,0.783,0.654,25.280945,-0.07721763,0.00000,5.6741233,0.274,0.0033,5.1,
2022-01-13T19:00:00Z,0.685,0.545,25.264801,-0.073911116,0.00000,6.259234,0.305,0.0033,5.1,
2022-01-13T20:00:00Z,0.597,0.392,25.13974,-0.080745324,0.00000,6.913356,0.331,0.0033,5.1,
2022-01-13T21:00:00Z,0.436,0.186,25.066833,-0.08658135,0.00000,7.4144807,0.353,0.0033,5.1,
2022-01-13T22:00:00Z,0.213,0.01,24.888062,-0.090585455,0.00000,7.212237,0.335,0.0033,5.1,
2022-01-13T23:00:00Z,0.0327,0,24.800507,-0.0894398,0.00000,7.1221995,0.303,0.0033,5.1,
2022-01-14T00:00:00Z,3.47E-08,0,24.90155,-0.08404049,0.00000,6.593796,0.232,0.0033,5.1,
2022-01-14T01:00:00Z,3.47E-08,0,24.982513,-0.078533426,0.00000,5.729465,0.182,0.0033,5.1,
2022-01-14T02:00:00Z,3.47E-08,0,25.010895,-0.07228906,0.00000,4.955608,0.152,0.0033,5.1,
2022-01-14T03:00:00Z,3.47E-08,0,24.961517,-0.06470052,0.00000,4.2708254,0.133,0.0033,5.1,
2022-01-14T04:00:00Z,3.47E-08,0,24.836609,-0.056845427,0.00000,3.6794932,0.126,0.0033,5.1,
2022-01-14T05:00:00Z,3.47E-08,0,24.666687,-0.05141209,0.00000,3.4215484,0.128,0.0033,5.1,
2022-01-14T06:00:00Z,3.47E-08,0,24.511658,-0.051264636,0.00000,3.3221471,0.149,0.0033,5.1,
2022-01-14T07:00:00Z,3.47E-08,0,24.35617,-0.053476542,0.00000,3.2027838,0.182,0.0033,5.1,
2022-01-14T08:00:00Z,3.47E-08,0,24.196991,-0.05677737,0.00000,3.2319381,0.214,0.0033,5.1,
2022-01-14T09:00:00Z,3.47E-08,0,24.07608,-0.058512874,0.00000,3.163541,0.226,0.0033,5.1,
2022-01-14T10:00:00Z,3.47E-08,0,24.057281,-0.05728782,0.00000,2.9482167,0.225,0.0033,5.1,
2022-01-14T11:00:00Z,3.47E-08,0.033,23.988647,-0.05461085,0.00000,2.6412563,0.228,0.0033,5.1,
2022-01-14T12:00:00Z,0.0325,0.218,23.946198,-0.051468816,0.00000,2.4485986,0.279,0.0033,5.1,
2022-01-14T13:00:00Z,0.211,0.446,24.122467,-0.0512703,0.00000,2.7034523,0.344,0.0033,5.1,
2022-01-14T14:00:00Z,0.425,0.601,24.69403,-0.058785096,0.00000,3.0477145,0.327,0.0033,5.1,
2022-01-14T15:00:00Z,0.628,0.694,25.40622,-0.06315786,0.00000,2.5037417,0.294,0.0033,5.1,
2022-01-14T16:00:00Z,0.741,0.734,25.675903,-0.060418505,0.00000,2.7388499,0.277,0.0033,5.1,
2022-01-14T17:00:00Z,0.848,0.724,25.418335,-0.06918672,0.00000,4.216619,0.279,0.0033,5.1,
2022-01-14T18:00:00Z,0.839,0.668,24.982513,-0.069578044,0.00000,5.454505,0.296,0.0033,5.1,
2022-01-14T19:00:00Z,0.765,0.562,24.756195,-0.06422978,0.00000,6.4156003,0.323,0.0033,5.1,
2022-01-14T20:00:00Z,0.601,0.404,24.72528,-0.06649274,0.00000,7.1225104,0.365,0.0033,5.1,
2022-01-14T21:00:00Z,0.423,0.196,24.571411,-0.07300367,0.00000,7.512046,0.413,0.0033,5.1,
2022-01-14T22:00:00Z,0.211,0.011,24.699554,-0.07697375,0.00000,7.0317082,0.4,0.0033,5.1,
2022-01-14T23:00:00Z,0.0319,0,24.824615,-0.07767702,0.00000,6.321536,0.335,0.0033,5.1,
2022-01-15T00:00:00Z,3.47E-08,0,24.959106,-0.076622106,0.00000,5.5703917,0.282,0.0033,5.1,
2022-01-15T01:00:00Z,3.47E-08,0,25.053131,-0.06805241,0.00000,4.681599,0.229,0.0033,5.1,
2022-01-15T02:00:00Z,3.47E-08,0,25.033173,-0.057412587,0.00000,4.481305,0.196,0.0033,5.1,
2022-01-15T03:00:00Z,3.47E-08,0,24.98114,-0.04891661,0.00000,4.356559,0.185,0.0033,5.1,
2022-01-15T04:00:00Z,3.47E-08,0,24.913422,-0.042717613,0.00001,4.0881166,0.205,0.0033,5.1,
2022-01-15T05:00:00Z,3.47E-08,0,24.788025,-0.040948085,0.00004,3.7798953,0.268,0.0033,5.1,
2022-01-15T06:00:00Z,3.47E-08,0,24.682953,-0.043012537,0.00001,3.8018222,0.293,0.0033,5.1,
2022-01-15T07:00:00Z,3.47E-08,0,24.569672,-0.05873972,0.00003,4.0491047,0.308,0.0033,5.1,
2022-01-15T08:00:00Z,3.47E-08,0,24.422028,-0.069135666,0.00004,4.190179,0.302,0.0033,5.1,
2022-01-15T09:00:00Z,3.47E-08,0,24.317993,-0.07563527,0.00001,4.6014204,0.289,0.0033,5.1,
2022-01-15T10:00:00Z,3.47E-08,0,24.565308,-0.08372855,0.00004,4.5973897,0.254,0.0033,5.1,
2022-01-15T11:00:00Z,3.47E-08,0.031,24.60614,-0.08842459,0.00001,4.7522593,0.229,0.0033,5.1,
2022-01-15T12:00:00Z,0.0272,0.203,24.593903,-0.08860041,0.00000,4.8809566,0.273,0.0033,5.1,
2022-01-15T13:00:00Z,0.192,0.396,24.828522,-0.08996158,0.00000,5.381731,0.295,0.0033,5.1,
2022-01-15T14:00:00Z,0.402,0.556,25.470795,-0.10410075,0.00000,5.6105924,0.276,0.0033,5.1,
2022-01-15T15:00:00Z,0.574,0.664,26.181824,-0.11889781,0.00000,5.172427,0.288,0.0033,5.1,
2022-01-15T16:00:00Z,0.73,0.704,26.640228,-0.10926753,0.00000,4.8001075,0.324,0.0033,5.1,
2022-01-15T17:00:00Z,0.85,0.706,26.752136,-0.09817398,0.00000,5.1580496,0.362,0.0033,5.1,
2022-01-15T18:00:00Z,0.853,0.656,26.533081,-0.09383525,0.00000,5.966006,0.388,0.0033,5.1,
2022-01-15T19:00:00Z,0.675,0.514,26.28241,-0.09009203,0.00000,7.193712,0.411,0.0033,5.1,
2022-01-15T20:00:00Z,0.643,0.375,26.193024,-0.09289945,0.00000,7.7403216,0.427,0.0033,5.1,
2022-01-15T21:00:00Z,0.429,0.186,26.147339,-0.09705102,0.00000,8.1073675,0.429,0.0033,5.1,
2022-01-15T22:00:00Z,0.225,0.01,26.053558,-0.09962023,0.00000,7.863106,0.382,0.0033,5.1,
2022-01-15T23:00:00Z,0.0346,0,26.038452,-0.10790069,0.00000,7.627371,0.325,0.0033,5.1,
2022-01-16T00:00:00Z,3.47E-08,0,26.053558,-0.109766625,0.00000,7.668095,0.259,0.0033,5.1,
2022-01-16T01:00:00Z,3.47E-08,0,25.908783,-0.10797442,0.00000,7.332299,0.205,0.0033,5.1,
2022-01-16T02:00:00Z,3.47E-08,0,25.719604,-0.097482055,0.00000,7.0204268,0.179,0.0033,5.1,
2022-01-16T03:00:00Z,3.47E-08,0,25.570007,-0.0904777,0.00000,6.1671376,0.169,0.0033,5.1,
2022-01-16T04:00:00Z,3.47E-08,0,25.403656,-0.08689895,0.00000,5.680635,0.163,0.0033,5.1,
2022-01-16T05:00:00Z,3.47E-08,0,25.244843,-0.08353005,0.00000,5.2883453,0.166,0.0033,5.1,
2022-01-16T06:00:00Z,3.47E-08,0,25.049438,-0.08328051,0.00000,5.0946503,0.194,0.0033,5.1,
2022-01-16T07:00:00Z,3.47E-08,0,24.953217,-0.08692164,0.00000,5.1461983,0.213,0.0033,5.1,
2022-01-16T08:00:00Z,3.47E-08,0,24.85852,-0.088226095,0.00001,5.3571873,0.201,0.0033,5.1,
2022-01-16T09:00:00Z,3.47E-08,0,24.900269,-0.0875285,0.00002,5.3685765,0.177,0.0033,5.1,
2022-01-16T10:00:00Z,3.47E-08,0,24.974792,-0.08763058,0.00001,5.3195224,0.173,0.0033,5.1,
2022-01-16T11:00:00Z,3.47E-08,0.033,24.953796,-0.08793117,0.00001,5.1786833,0.168,0.0033,5.1,
2022-01-16T12:00:00Z,0.0254,0.217,24.989899,-0.085430026,0.00000,4.8886623,0.253,0.0033,5.1,
2022-01-16T13:00:00Z,0.192,0.426,25.291443,-0.084261686,0.00001,5.6464005,0.326,0.0033,5.1,
2022-01-16T14:00:00Z,0.355,0.567,25.991852,-0.10003425,0.00001,6.340438,0.336,0.0033,5.1,
2022-01-16T15:00:00Z,0.516,0.653,26.60263,-0.11357223,0.00000,6.2643247,0.334,0.0033,5.1,
2022-01-16T16:00:00Z,0.61,0.682,27.089294,-0.11221673,0.00000,5.7493978,0.322,0.0033,5.1,
2022-01-16T17:00:00Z,0.661,0.66,27.29486,-0.10510461,0.00000,5.503684,0.308,0.0033,5.1,
2022-01-16T18:00:00Z,0.673,0.572,27.301666,-0.09951247,0.00000,5.6423225,0.302,0.0033,5.1,
2022-01-16T19:00:00Z,0.691,0.507,27.28656,-0.09339854,0.00000,6.032124,0.309,0.0033,5.1,
2022-01-16T20:00:00Z,0.584,0.368,27.072906,-0.09204305,0.00000,6.417799,0.33,0.0033,5.1,
2022-01-16T21:00:00Z,0.414,0.173,27.116638,-0.09694894,0.00000,6.8744984,0.362,0.0033,5.1,
2022-01-16T22:00:00Z,0.205,0.009,27.20868,-0.09715878,0.00000,6.7844133,0.342,0.0033,5.1,
2022-01-16T23:00:00Z,0.0318,0,27.098999,-0.094464794,0.00000,6.639493,0.305,0.0033,5.1,
2022-01-17T00:00:00Z,3.47E-08,0,26.925385,-0.095207766,0.00000,6.7359266,0.266,0.0033,5.1,
2022-01-17T01:00:00Z,3.47E-08,0,26.647614,-0.093682125,0.00000,6.700773,0.237,0.0033,5.1,
2022-01-17T02:00:00Z,3.47E-08,0,26.262817,-0.08624673,0.00000,6.3613687,0.199,0.0033,5.1,
2022-01-17T03:00:00Z,3.47E-08,0,26.015717,-0.07684897,0.00000,5.9814324,0.202,0.0033,5.1,
2022-01-17T04:00:00Z,3.47E-08,0,25.80243,-0.06704855,0.00000,5.2690616,0.188,0.0033,5.1,
2022-01-17T05:00:00Z,3.47E-08,0,25.596527,-0.06066238,0.00000,4.727565,0.198,0.0033,5.1,
2022-01-17T06:00:00Z,3.47E-08,0,25.415192,-0.058473162,0.00000,4.320461,0.224,0.0033,5.1,
2022-01-17T07:00:00Z,3.47E-08,0,25.28775,-0.057588406,0.00000,4.1417575,0.207,0.0033,5.1,
2022-01-17T08:00:00Z,3.47E-08,0,25.186707,-0.0566923,0.00000,4.1231194,0.23,0.0033,5.1,
2022-01-17T09:00:00Z,3.47E-08,0,25.119568,-0.055546653,0.00001,3.9110425,0.24,0.0033,5.1,
2022-01-17T10:00:00Z,3.47E-08,0,25.389008,-0.05486606,0.00002,3.3018603,0.215,0.0033,5.1,
2022-01-17T11:00:00Z,3.47E-08,0.025,25.357544,-0.05400399,0.00002,3.681271,0.212,0.0033,5.1,
2022-01-17T12:00:00Z,0.0228,0.183,25.372192,-0.054712933,0.00002,4.2419467,0.293,0.0033,5.1,
2022-01-17T13:00:00Z,0.164,0.386,25.676117,-0.05784929,0.00002,5.0038705,0.373,0.0033,5.1,
2022-01-17T14:00:00Z,0.36,0.561,26.244568,-0.0712625,0.00001,5.4267874,0.379,0.0033,5.1,
2022-01-17T15:00:00Z,0.59,0.659,26.941986,-0.07408693,0.00001,5.194286,0.359,0.0033,5.1,
2022-01-17T16:00:00Z,0.755,0.668,27.444,-0.0640256,0.00000,4.914916,0.351,0.0033,5.1,
2022-01-17T17:00:00Z,0.811,0.657,27.655457,-0.06369098,0.00000,5.0763845,0.349,0.0033,5.1,
2022-01-17T18:00:00Z,0.85,0.6,27.628815,-0.070145205,0.00000,5.3973837,0.358,0.0033,5.1,
2022-01-17T19:00:00Z,0.67,0.48,27.479889,-0.077631645,0.00000,5.899264,0.386,0.0033,5.1,
2022-01-17T20:00:00Z,0.563,0.338,27.290253,-0.07920833,0.00000,6.6611648,0.425,0.0033,5.1,
2022-01-17T21:00:00Z,0.391,0.16,27.361176,-0.077030465,0.00000,6.8072944,0.459,0.0033,5.1,
2022-01-17T22:00:00Z,0.191,0.008,27.355408,-0.07843701,0.00000,6.495416,0.422,0.0033,5.1,
2022-01-17T23:00:00Z,0.032,0,27.26059,-0.07702479,0.00000,6.766536,0.387,0.0033,5.1,
2022-01-18T00:00:00Z,3.47E-08,0,27.252869,-0.084267356,0.00000,7.076064,0.367,0.0033,5.1,
2022-01-18T01:00:00Z,3.47E-08,0,27.056763,-0.09267826,0.00000,6.860212,0.308,0.0033,5.1,
2022-01-18T02:00:00Z,3.47E-08,0,26.696869,-0.08790849,0.00000,6.166093,0.253,0.0033,5.1,
2022-01-18T03:00:00Z,3.47E-08,0,26.382782,-0.07918564,0.00000,5.5998697,0.299,0.0033,5.1,
2022-01-18T04:00:00Z,3.47E-08,0,26.07779,-0.072067864,0.00000,4.754667,0.32,0.0033,5.1,
2022-01-18T05:00:00Z,3.47E-08,0,25.840973,-0.069027916,0.00000,4.706504,0.312,0.0033,5.1,
2022-01-18T06:00:00Z,3.47E-08,0,25.609222,-0.07000909,0.00000,4.7000732,0.299,0.0033,5.1,
2022-01-18T07:00:00Z,3.47E-08,0,25.446228,-0.08816938,0.00000,4.8998246,0.298,0.0033,5.1,
2022-01-18T08:00:00Z,3.47E-08,0,25.288208,-0.096381776,0.00000,5.3080525,0.3,0.0033,5.1,
2022-01-18T09:00:00Z,3.47E-08,0,25.246674,-0.10097572,0.00000,5.552902,0.274,0.0033,5.1,
2022-01-18T10:00:00Z,3.47E-08,0,25.309204,-0.1038512,0.00001,5.2853456,0.248,0.0033,5.1,
2022-01-18T11:00:00Z,3.47E-08,0.024,25.2641,-0.11166659,0.00003,5.4002,0.194,0.0033,5.1,
2022-01-18T12:00:00Z,0.027,0.164,25.239655,-0.11308447,0.00005,5.390506,0.267,0.0033,5.1,
2022-01-18T13:00:00Z,0.188,0.342,25.497223,-0.116402335,0.00009,6.3311605,0.33,0.0033,5.1,
2022-01-18T14:00:00Z,0.382,0.505,26.177673,-0.14656362,0.00006,7.0605545,0.327,0.0033,5.1,
2022-01-18T15:00:00Z,0.577,0.654,26.7753,-0.16176903,0.00003,6.71979,0.308,0.0033,5.1,
2022-01-18T16:00:00Z,0.722,0.688,27.227142,-0.1541805,0.00002,6.334607,0.297,0.0033,5.1,
2022-01-18T17:00:00Z,0.829,0.667,27.518188,-0.13860077,0.00000,6.1140227,0.296,0.0033,5.1,
2022-01-18T18:00:00Z,0.828,0.62,27.561432,-0.13165313,0.00000,6.355378,0.31,0.0033,5.1,
2022-01-18T19:00:00Z,0.742,0.503,27.415161,-0.1291066,0.00000,6.6609783,0.33,0.0033,5.1,
2022-01-18T20:00:00Z,0.605,0.36,27.315033,-0.12754124,0.00000,7.024962,0.361,0.0033,5.1,
2022-01-18T21:00:00Z,0.44,0.172,27.241089,-0.12969077,0.00000,7.5092363,0.411,0.0033,5.1,
2022-01-18T22:00:00Z,0.218,0.009,27.183533,-0.13669512,0.00000,7.4600673,0.422,0.0033,5.1,
2022-01-18T23:00:00Z,0.037,0,26.941315,-0.14107355,0.00000,7.95337,0.431,0.0033,5.1,
2022-01-19T00:00:00Z,3.47E-08,0,26.757202,-0.14420992,0.00000,8.195361,0.403,0.0033,5.1,
2022-01-19T01:00:00Z,3.47E-08,0,26.47229,-0.13328084,0.00000,7.964052,0.344,0.0033,5.1,
2022-01-19T02:00:00Z,3.47E-08,0,26.26477,-0.13103491,0.00000,7.350711,0.274,0.0033,5.1,
2022-01-19T03:00:00Z,3.47E-08,0,26.037292,-0.12891376,0.00000,6.5145545,0.276,0.0033,5.1,
2022-01-19T04:00:00Z,3.47E-08,0,25.820679,-0.12006615,0.00000,5.5293937,0.297,0.0033,5.1,
2022-01-19T05:00:00Z,3.47E-08,0,25.560669,-0.10803113,0.00000,5.2043276,0.278,0.0033,5.1,
2022-01-19T06:00:00Z,3.47E-08,0,25.30066,-0.099172175,0.00001,5.2428813,0.295,0.0033,5.1,
2022-01-19T07:00:00Z,3.47E-08,0,25.169037,-0.105552666,0.00004,5.2751994,0.315,0.0033,5.1,
2022-01-19T08:00:00Z,3.47E-08,0,25.094177,-0.1045091,0.00006,5.2605386,0.315,0.0033,5.1,
2022-01-19T09:00:00Z,3.47E-08,0,25.10559,-0.102620475,0.00004,5.217533,0.288,0.0033,5.1,
2022-01-19T10:00:00Z,3.47E-08,0,24.977905,-0.101123184,0.00003,4.671265,0.269,0.0033,5.1,
2022-01-19T11:00:00Z,3.47E-08,0.032,24.895447,-0.104049705,0.00005,4.777981,0.263,0.0033,5.1,
2022-01-19T12:00:00Z,0.0273,0.226,24.883423,-0.10563774,0.00009,4.8724685,0.352,0.0033,5.1,
2022-01-19T13:00:00Z,0.184,0.439,25.38742,-0.11572175,0.00012,6.570744,0.411,0.0033,5.1,
2022-01-19T14:00:00Z,0.395,0.586,26.15863,-0.13909419,0.00007,7.5486107,0.38,0.0033,5.1,
2022-01-19T15:00:00Z,0.596,0.691,27.14685,-0.16620985,0.00004,7.697936,0.346,0.0033,5.1,
2022-01-19T16:00:00Z,0.704,0.727,27.841736,-0.1839164,0.00000,7.762909,0.344,0.0033,5.1,
2022-01-19T17:00:00Z,0.826,0.717,28.41861,-0.19177717,0.00000,7.999331,0.358,0.0033,5.1,
2022-01-19T18:00:00Z,0.812,0.658,28.7724,-0.2019349,0.00000,8.179576,0.388,0.0033,5.1,
2022-01-19T19:00:00Z,0.781,0.539,28.777466,-0.21575646,0.00000,8.48526,0.438,0.0033,5.1,
2022-01-19T20:00:00Z,0.605,0.379,28.809753,-0.21549557,0.00000,8.595492,0.489,0.0033,5.1,
2022-01-19T21:00:00Z,0.454,0.182,28.691528,-0.2186206,0.00000,8.701083,0.517,0.0033,5.1,
2022-01-19T22:00:00Z,0.23,0.011,28.67688,-0.22732641,0.00000,8.418911,0.511,0.0033,5.1,
2022-01-19T23:00:00Z,0.0385,0,28.11444,-0.22493303,0.00000,8.783494,0.477,0.0033,5.1,
2022-01-20T00:00:00Z,3.47E-08,0,27.384949,-0.21851851,0.00000,9.353054,0.42,0.0033,5.1,
2022-01-20T01:00:00Z,3.47E-08,0,26.780151,-0.20912643,0.00000,9.644184,0.331,0.0033,5.1,
2022-01-20T02:00:00Z,3.47E-08,0,26.407349,-0.17611235,0.00000,8.860124,0.252,0.0033,5.1,
2022-01-20T03:00:00Z,3.47E-08,0,26.259247,-0.15486108,0.00000,8.125725,0.207,0.0033,5.1,
2022-01-20T04:00:00Z,3.47E-08,0,26.20987,-0.13752884,0.00000,7.2543354,0.199,0.0033,5.1,
2022-01-20T05:00:00Z,3.47E-08,0,26.072144,-0.12682663,0.00001,6.7645936,0.207,0.0033,5.1,
2022-01-20T06:00:00Z,3.47E-08,0,25.864838,-0.12350311,0.00006,6.74151,0.269,0.0033,5.1,
