timeindex,ghi,t_air,e,tp,windspeed,t_dp,cum_temp,f_temp,f_heat,pv_power,rad_net,g,et_p,tp_ground,runoff,deep_drain,et_a,irrigation,swc,f_drought,delta_i50b,f_solar,biomass_gen,electricity_gen,water_harvest
2022-10-09T05:00:00Z,1e-05,21.87457,1e-05,1e-05,3.33537,4.38388,1608.9458779167,0.7937285,1.0,5.586e-06,6.2004e-06,6.2e-07,0.0988440899,1e-05,1e-10,1.03077e-05,0.0988440899,0.0988340899,0.1300010987,1.0,360.7080531338,0.9373257774,2.16e-08,6e-10,1e-10
2022-10-09T06:00:00Z,1e-05,21.1969,1e-05,1e-05,3.55133,4.23456,1609.5790820833,0.759845,1.0,5.6001e-06,6.2004e-06,6.2e-07,0.0974876479,1e-05,1e-10,1.00715e-05,0.0974876479,0.0974776479,0.1300010735,1.0,360.7080531338,0.9372463499,2.06e-08,6e-10,1e-10
2022-10-09T07:00:00Z,6.22972,21.8638,1e-05,1e-05,3.6161,4.30966,1610.24007375,0.79319,1.0,3.4775280781,3.8626619131,0.3862661913,0.1041411548,1e-05,1e-10,9.8407e-06,0.1041411548,0.1041311548,0.1300010489,1.0,360.7080531338,0.937162913,0.0134242737,0.0004000241,1e-10
2022-10-09T08:00:00Z,139.7582,24.58963,1e-05,1e-05,3.14193,4.64627,1611.0146416667,0.9294815,1.0,76.0086277499,86.6553675265,8.6655367526,0.1598345799,1e-05,1e-10,9.6152e-06,0.1598345799,0.1598245799,0.1300010249,1.0,360.7080531338,0.9370644541,0.3528722108,0.00874336,1e-10
2022-10-09T09:00:00Z,356.8507,28.96252,1e-05,1e-05,2.39129,5.20728,1611.9714133333,1.0,1.0,185.7898635544,221.2609246583,22.1260924658,0.2718285507,1e-05,1e-10,9.3948e-06,0.2080016398,0.2079916398,0.1300010014,0.4129855867,360.8303478033,0.9369260465,0.4002733778,0.0213716219,1e-10
2022-10-09T10:00:00Z,560.77216,32.22427,1e-05,1e-05,1.22022,3.50809,1613.06409125,1.0,0.9827484615,280.7147723958,347.699939062,34.7699939062,0.3999511111,1e-05,1e-10,9.1795e-06,0.2080016022,0.2079916022,0.1300009785,1e-10,361.1521940211,0.9367423973,1e-10,0.0322909435,1e-10
2022-10-09T11:00:00Z,716.9901,33.6492,1e-05,1e-05,0.2145,3.47098,1614.21614125,1.0,0.8731384615,349.5041652014,444.5609676452,44.4560967645,0.5175099695,1e-05,1e-10,8.9692e-06,0.2080015655,0.2079915655,0.130000956,1e-10,361.9922797807,0.9364794362,1e-10,0.0402038665,1e-10
2022-10-09T12:00:00Z,819.65454,35.86633,1e-05,1e-05,1.12691,2.05902,1615.4605716667,1.0,0.70259,390.2937858046,508.2168016506,50.8216801651,0.573832681,1e-05,1e-10,8.7636e-06,0.2080015296,0.2079915296,0.1300009341,1e-10,363.5635309974,0.9360989796,1e-10,0.0448959435,1e-10
2022-10-09T13:00:00Z,849.0007,35.30762,1e-05,1e-05,2.56736,4.11975,1616.6817225,1.0,0.7455676923,403.6342953321,526.4125302754,52.6412530275,0.557763731,1e-05,1e-10,8.5628e-06,0.2080014946,0.2079914946,0.1300009127,1e-10,364.9502695516,0.9357372023,1e-10,0.0464305177,1e-10
2022-10-09T14:00:00Z,805.67706,35.02036,1e-05,1e-05,4.14289,4.92438,1617.8909041667,1.0,0.7676646154,385.7891103711,499.5502356352,49.9550235635,0.514636942,1e-05,1e-10,8.3666e-06,0.2080014603,0.2079914603,0.1300008918,1e-10,366.2286611239,0.9353834823,1e-10,0.0443777655,1e-10
2022-10-09T15:00:00Z,692.32416,34.25284,1e-05,1e-05,5.27863,5.16931,1619.0681058333,1.0,0.8267046154,337.7213763007,429.267152355,42.9267152355,0.4541625412,1e-05,1e-10,8.1748e-06,0.2080014269,0.2079914269,0.1300008714,1e-10,367.2330226466,0.9350661778,1e-10,0.0388484787,1e-10
2022-10-09T16:00:00Z,519.678,33.1405,1e-05,1e-05,5.53371,5.25925,1620.19896,1.0,0.9122692308,260.5415861831,322.2200063068,32.2220006307,0.3809018918,1e-05,1e-10,7.9875e-06,0.2080013942,0.2079913942,0.1300008514,1e-10,367.834986251,0.9348093207,1e-10,0.0299703986,1e-10
2022-10-09T17:00:00Z,320.21533,32.0585,1e-05,1e-05,4.57558,4.51965,1621.2847308333,1.0,0.9955,165.4157919142,198.5456102666,19.8545610267,0.3009812534,1e-05,1e-10,7.8044e-06,0.2080013622,0.2079913622,0.1300008319,0.2276936675,368.0146334036,0.9346190057,0.1975411719,0.019027969,1e-10
2022-10-09T18:00:00Z,106.93344,29.78824,1e-05,1e-05,2.32791,7.76047,1622.2759075,1.0,1.0,57.2279299651,66.302775394,6.6302775394,0.1612469528,1e-05,1e-10,7.6256e-06,0.1612469528,0.1612369528,0.1300008128,1.0,368.0146334036,0.9344682997,0.2896730266,0.0065829947,1e-10
2022-10-09T19:00:00Z,1.43885,28.34244,1e-05,1e-05,0.39465,5.92722,1623.2068425,1.0,1.0,0.7842361498,0.8921413954,0.0892141395,0.0296063805,1e-05,1e-10,7.4508e-06,0.0296063805,0.0295963805,0.1300007942,1.0,368.0146334036,0.9343254314,0.0038971187,9.02116e-05,1e-10
2022-10-09T20:00:00Z,1e-05,28.52023,1e-05,1e-05,1.54259,2.97195,1624.1451854167,1.0,1.0,5.4477e-06,6.2004e-06,6.2e-07,0.0913964046,1e-05,1e-10,7.2801e-06,0.0913964046,0.0913864046,0.130000776,1.0,368.0146334036,0.9341801188,2.71e-08,6e-10,1e-10
2022-10-09T21:00:00Z,1e-05,26.97888,1e-05,1e-05,2.36086,5.09247,1625.0193054167,1.0,1.0,5.4798e-06,6.2004e-06,6.2e-07,0.1077828978,1e-05,1e-10,7.1132e-06,0.1077828978,0.1077728978,0.1300007582,1.0,368.0146334036,0.9340435607,2.71e-08,6e-10,1e-10
2022-10-09T22:00:00Z,1e-05,26.66376,1e-05,1e-05,2.60038,4.53668,1625.8802954167,1.0,1.0,5.4863e-06,6.2004e-06,6.2e-07,0.1135066633,1e-05,1e-10,6.9502e-06,0.1135066633,0.1134966633,0.1300007408,1.0,368.0146334036,0.9339079214,2.71e-08,6e-10,1e-10
2022-10-09T23:00:00Z,1e-05,25.97598,1e-05,1e-05,2.05328,5.15927,1626.7126279167,0.998799,1.0,5.5006e-06,6.2004e-06,6.2e-07,0.0947751237,1e-05,1e-10,6.791e-06,0.0947751237,0.0947651237,0.1300007239,1.0,368.0146334036,0.9337757199,2.7e-08,6e-10,1e-10
2022-10-10T00:00:00Z,1e-05,24.83643,1e-05,1e-05,1.07567,6.89734,1627.4974791667,0.9418215,1.0,5.5243e-06,6.2004e-06,6.2e-07,0.055936466,1e-05,1e-10,6.6353e-06,0.055936466,0.055926466,0.1300007073,1.0,368.0146334036,0.9336500825,2.55e-08,6e-10,1e-10
2022-10-10T01:00:00Z,1e-05,24.13788,1e-05,1e-05,0.68103,6.6716,1628.2532241667,0.906894,1.0,5.5389e-06,6.2004e-06,6.2e-07,0.0385516726,1e-05,1e-10,6.4833e-06,0.0385516726,0.0385416726,0.1300006911,1.0,368.0146334036,0.9335282013,2.45e-08,6e-10,1e-10
2022-10-10T02:00:00Z,1e-05,22.88757,1e-05,1e-05,1.43208,7.17935,1628.9568729167,0.8443785,1.0,5.5649e-06,6.2004e-06,6.2e-07,0.0608159152,1e-05,1e-10,6.3347e-06,0.0608159152,0.0608059152,0.1300006752,1.0,368.0146334036,0.9334139197,2.28e-08,6e-10,1e-10
2022-10-10T03:00:00Z,1e-05,22.55411,1e-05,1e-05,1.71359,5.86917,1629.6466275,0.8277055,1.0,5.5718e-06,6.2004e-06,6.2e-07,0.069957569,1e-05,1e-10,6.1895e-06,0.069957569,0.069947569,0.1300006597,1.0,368.0146334036,0.9333011389,2.24e-08,6e-10,1e-10
2022-10-10T04:00:00Z,1e-05,22.17636,1e-05,1e-05,1.90957,5.5845,1630.3206425,0.808818,1.0,5.5797e-06,6.2004e-06,6.2e-07,0.0735853078,1e-05,1e-10,6.0477e-06,0.0735853078,0.0735753078,0.1300006446,1.0,368.0146334036,0.9331902042,2.19e-08,6e-10,1e-10
2022-10-10T05:00:00Z,1e-05,22.15106,1e-05,1e-05,2.00065,5.30115,1630.9936033333,0.807553,1.0,5.5802e-06,6.2004e-06,6.2e-07,0.0761559119,1e-05,1e-10,5.9091e-06,0.0761559119,0.0761459119,0.1300006299,1.0,368.0146334036,0.9330787211,2.18e-08,6e-10,1e-10
2022-10-10T06:00:00Z,1e-05,21.73157,1e-05,1e-05,2.06885,4.35156,1631.6490854167,0.7865785,1.0,5.589e-06,6.2004e-06,6.2e-07,0.0781552574,1e-05,1e-10,5.7737e-06,0.0781552574,0.0781452574,0.1300006154,1.0,368.0146334036,0.9329694357,2.13e-08,6e-10,1e-10
2022-10-10T07:00:00Z,5.81865,21.82458,1e-05,1e-05,2.06679,4.92001,1632.3084429167,0.791229,1.0,3.2486928348,3.6077829727,0.3607782973,0.0793175078,1e-05,1e-10,5.6414e-06,0.0793175078,0.0793075078,0.1300006013,1.0,368.0146334036,0.9328588052,0.012450027,0.0003737009,1e-10
2022-10-10T08:00:00Z,138.35097,23.45956,1e-05,1e-05,1.70155,4.75412,1633.0359245833,0.872978,1.0,75.5813525876,85.7828317265,8.5782831726,0.1368402682,1e-05,1e-10,5.5121e-06,0.1368402682,0.1368302682,0.1300005875,1.0,368.0146334036,0.9327359259,0.3265683995,0.00869421,1e-10
2022-10-10T09:00:00Z,355.9969,27.18829,1e-05,1e-05,0.98852,5.76526,1633.91877,1.0,1.0,186.6796717883,220.7315363806,22.0731536381,0.2574707866,1e-05,1e-10,5.3858e-06,0.2080009401,0.2079909401,0.1300005741,0.5196557328,368.1147051259,0.9325685266,0.5001181763,0.0214739776,1e-10
2022-10-10T10:00:00Z,560.48755,29.3858,1e-05,1e-05,0.3176,5.07544,1634.8931783333,1.0,1.0,283.8937926472,347.5234701024,34.7523470102,0.3997318298,1e-05,1e-10,5.2623e-06,0.2080009185,0.2079909185,0.1300005609,1e-10,368.3645222338,0.9323578019,1e-10,0.0326566298,1e-10
2022-10-10T11:00:00Z,718.33417,31.69025,1e-05,1e-05,0.84519,5.40726,1635.9636054167,1.0,1.0,353.0252461065,445.3943418574,44.5394341857,0.4928226997,1e-05,1e-10,5.1417e-06,0.2080008975,0.2079908975,0.1300005481,1e-10,368.6655324931,0.9321187689,1e-10,0.0406089005,1e-10
2022-10-10T12:00:00Z,817.8519,32.56848,1e-05,1e-05,2.12585,7.93948,1637.0706254167,1.0,0.9562707692,395.1447612256,507.0990967022,50.7099096702,0.5134211703,1e-05,1e-10,5.0239e-06,0.2080008769,0.2079908769,0.1300005355,1e-10,369.157567209,0.9318360508,1e-10,0.0454539568,1e-10
2022-10-10T13:00:00Z,846.7239,32.93042,1e-05,1e-05,3.57977,6.81393,1638.19272625,1.0,0.9284292308,406.8664430703,525.0008282015,52.5000828202,0.502768513,1e-05,1e-10,4.9088e-06,0.2080008568,0.2079908568,0.1300005232,1e-10,369.7611376094,0.9315260289,1e-10,0.0468023154,1e-10
2022-10-10T14:00:00Z,805.62964,32.70136,1e-05,1e-05,4.71252,6.71832,1639.3052829167,1.0,0.9460492308,389.657194539,499.5208334425,49.9520833443,0.4682280192,1e-05,1e-10,4.7963e-06,0.2080008372,0.2079908372,0.1300005112,1e-10,370.2753961294,0.9312290205,1e-10,0.0448227157,1e-10
2022-10-10T15:00:00Z,693.41516,31.74341,1e-05,1e-05,5.2063,7.91895,1640.377925,1.0,1.0,341.8259067688,429.9436136,42.99436136,0.4073741878,1e-05,1e-10,4.6864e-06,0.208000818,0.207990818,0.1300004995,1e-10,370.5302976423,0.9309831877,1e-10,0.0393206276,1e-10
2022-10-10T16:00:00Z,520.7847,30.71393,1e-05,1e-05,4.91404,7.85345,1641.4076720833,1.0,1.0,263.6890653326,322.9062021453,32.2906202145,0.3400108366,1e-05,1e-10,4.579e-06,0.2080007992,0.2079907992,0.1300004881,0.029368897,370.7325124554,0.9307522348,0.0412676641,0.0303324568,1e-10
2022-10-10T17:00:00Z,314.98175,29.41428,1e-05,1e-05,3.61926,8.24594,1642.3832670833,1.0,1.0,164.5528956155,195.3005928123,19.5300592812,0.2545495144,1e-05,1e-10,4.474e-06,0.2080007809,0.2079907809,0.1300004769,0.5428322308,370.8277557407,0.9305492576,0.4612329552,0.018928709,1e-10
2022-10-10T18:00:00Z,103.10705,27.75397,1e-05,1e-05,1.70601,9.50684,1643.2896825,1.0,1.0,55.6423447807,63.9302689382,6.3930268938,0.1306568999,1e-05,1e-10,4.3715e-06,0.1306568999,0.1306468999,0.130000466,1.0,370.8277557407,0.9303758101,0.2780844581,0.006400603,1e-10
2022-10-10T19:00:00Z,1.10681,26.01331,1e-05,1e-05,1.24571,10.44464,1644.1235704167,1.0,1.0,0.6086490002,0.6862640427,0.0686264043,0.058610162,1e-05,1e-10,4.2713e-06,0.058610162,0.058600162,0.1300004553,1.0,370.8277557407,0.9302149045,0.0029846012,7.00136e-05,1e-10
2022-10-10T20:00:00Z,1e-05,24.74213,1e-05,1e-05,1.68465,10.49002,1644.9044925,0.9371065,1.0,5.5263e-06,6.2004e-06,6.2e-07,0.0656109145,1e-05,1e-10,4.1734e-06,0.0656109145,0.0656009145,0.1300004449,1.0,370.8277557407,0.9300630487,2.53e-08,6e-10,1e-10
2022-10-10T21:00:00Z,1e-05,23.78354,1e-05,1e-05,1.86553,10.43634,1645.6454733333,0.889177,1.0,5.5463e-06,6.2004e-06,6.2e-07,0.0655521712,1e-05,1e-10,4.0778e-06,0.0655521712,0.0655421712,0.1300004347,1.0,370.8277557407,0.9299179055,2.4e-08,6e-10,1e-10
2022-10-10T22:00:00Z,1e-05,23.73798,1e-05,1e-05,1.56705,8.29791,1646.3845558333,0.886899,1.0,5.5472e-06,6.2004e-06,6.2e-07,0.0647389665,1e-05,1e-10,3.9844e-06,0.0647389665,0.0647289665,0.1300004247,1.0,370.8277557407,0.9297721044,2.39e-08,6e-10,1e-10
2022-10-10T23:00:00Z,1e-05,23.21091,1e-05,1e-05,1.17241,7.5282,1647.1016770833,0.8605455,1.0,5.5582e-06,6.2004e-06,6.2e-07,0.0535155742,1e-05,1e-10,3.893e-06,0.0535155742,0.0535055742,0.130000415,1.0,370.8277557407,0.9296296461,2.32e-08,6e-10,1e-10
2022-10-11T00:00:00Z,1e-05,22.41049,1e-05,1e-05,1.32578,7.79541,1647.7854475,0.8205245,1.0,5.5748e-06,6.2004e-06,6.2e-07,0.05482597,1e-05,1e-10,3.8038e-06,0.05482597,0.05481597,0.1300004055,1.0,370.8277557407,0.9294928993,2.21e-08,6e-10,1e-10
2022-10-11T01:00:00Z,1e-05,22.15424,1e-05,1e-05,1.37519,7.58365,1648.4585408333,0.807712,1.0,5.5802e-06,6.2004e-06,6.2e-07,0.0557602661,1e-05,1e-10,3.7167e-06,0.0557602661,0.0557502661,0.1300003962,1.0,370.8277557407,0.9293574112,2.18e-08,6e-10,1e-10
2022-10-11T02:00:00Z,1e-05,21.81634,1e-05,1e-05,1.0707,7.96088,1649.117555,0.790817,1.0,5.5872e-06,6.2004e-06,6.2e-07,0.0454384484,1e-05,1e-10,3.6315e-06,0.0454384484,0.0454284484,0.1300003871,1.0,370.8277557407,0.9292239093,2.13e-08,6e-10,1e-10
2022-10-11T03:00:00Z,1e-05,21.20258,1e-05,1e-05,0.98471,7.86307,1649.7509958333,0.760129,1.0,5.6e-06,6.2004e-06,6.2e-07,0.0414096749,1e-05,1e-10,3.5483e-06,0.0414096749,0.0413996749,0.1300003782,1.0,370.8277557407,0.9290947926,2.05e-08,6e-10,1e-10
2022-10-11T04:00:00Z,1e-05,20.54263,1e-05,1e-05,0.97674,7.68842,1650.35693875,0.7271315,1.0,5.6137e-06,6.2004e-06,6.2e-07,0.0397576718,1e-05,1e-10,3.467e-06,0.0397576718,0.0397476718,0.1300003695,1.0,370.8277557407,0.928970547,1.96e-08,6e-10,1e-10
2022-10-11T05:00:00Z,1e-05,20.08518,1e-05,1e-05,1.03914,7.55133,1650.94382125,0.704259,1.0,5.6232e-06,6.2004e-06,6.2e-07,0.0404788234,1e-05,1e-10,3.3875e-06,0.0404788234,0.0404688234,0.1300003611,1.0,370.8277557407,0.9288495218,1.9e-08,6e-10,1e-10
2022-10-11T06:00:00Z,1e-05,19.22592,1e-05,1e-05,1.19457,7.82812,1651.49490125,0.661296,1.0,5.6411e-06,6.2004e-06,6.2e-07,0.0408961048,1e-05,1e-10,3.3099e-06,0.0408961048,0.0408861048,0.1300003528,1.0,370.8277557407,0.9287352601,1.78e-08,6e-10,1e-10
2022-10-11T07:00:00Z,5.23361,19.31702,1e-05,1e-05,1.33998,8.14117,1652.0497770833,0.665851,1.0,2.9495634873,3.2450360554,0.3245036055,0.0457165752,1e-05,1e-10,3.234e-06,0.0457165752,0.0457065752,0.1300003447,1.0,370.8277557407,0.9286196022,0.0093809367,0.0003392917,1e-10
2022-10-11T08:00:00Z,131.69434,21.58414,1e-05,1e-05,0.95877,8.8013,1652.69911625,0.779207,1.0,72.5158727231,81.6554694741,8.1655469474,0.1079950854,1e-05,1e-10,3.1599e-06,0.1079950854,0.1079850854,0.1300003368,1.0,370.8277557407,0.9284834738,0.2762002575,0.0083415843,1e-10
2022-10-11T09:00:00Z,333.7184,24.60736,1e-05,1e-05,0.26757,10.22458,1653.4744229167,0.930368,1.0,177.2732831758,206.9180241471,20.6918024147,0.2373082539,1e-05,1e-10,3.0875e-06,0.2080005389,0.2079905389,0.1300003291,0.6912484656,370.892078977,0.9283061968,0.5775509367,0.0203919499,1e-10
2022-10-11T10:00:00Z,547.07935,26.6644,1e-05,1e-05,0.51647,11.3772,1654.3354395833,1.0,1.0,280.67807001,339.2098792085,33.9209879209,0.3705705602,1e-05,1e-10,3.0167e-06,0.2080005266,0.2079905266,0.1300003216,1e-10,371.1205695848,0.9280740339,1e-10,0.0322867215,1e-10
2022-10-11T11:00:00Z,696.4984,28.50314,1e-05,1e-05,1.50923,11.92859,1655.2730704167,1.0,1.0,347.9032053,431.8553389612,43.1855338961,0.422671063,1e-05,1e-10,2.9476e-06,0.2080005145,0.2079905145,0.1300003142,1e-10,371.3850958018,0.9278150512,1e-10,0.0400197062,1e-10
2022-10-11T12:00:00Z,803.09985,29.99262,1e-05,1e-05,2.53887,12.68564,1656.2727629167,1.0,1.0,393.0932822039,497.9522680044,49.7952268004,0.4503159293,1e-05,1e-10,2.8801e-06,0.2080005027,0.2079905027,0.130000307,1e-10,371.66535671,0.9275360268,1e-10,0.0452179728,1e-10
2022-10-11T13:00:00Z,832.19305,30.48993,1e-05,1e-05,3.60386,13.70682,1657.2931766667,1.0,1.0,404.8975178771,515.9911518661,51.5991151866,0.4353463256,1e-05,1e-10,2.8141e-06,0.2080004912,0.2079904912,0.1300003,1e-10,371.9373454275,0.9272508151,1e-10,0.0465758276,1e-10
2022-10-11T14:00:00Z,789.39124,30.64307,1e-05,1e-05,4.51248,13.12048,1658.31997125,1.0,1.0,386.0185086347,489.4524115536,48.9452411554,0.4070543557,1e-05,1e-10,2.7496e-06,0.2080004799,0.2079904799,0.1300002931,1e-10,372.1920384241,0.9269645256,1e-10,0.0444041535,1e-10
2022-10-11T15:00:00Z,678.39417,29.95148,1e-05,1e-05,4.92466,11.85001,1659.3179495833,1.0,1.0,337.6139581977,420.630031935,42.0630031935,0.3611233779,1e-05,1e-10,2.6866e-06,0.2080004689,0.2079904689,0.1300002864,1e-10,372.4128812717,0.9266889778,1e-10,0.0388361223,1e-10
2022-10-11T16:00:00Z,494.82217,29.00616,1e-05,1e-05,4.57326,11.12003,1660.2765395833,1.0,1.0,253.1377408773,306.8084520379,30.6808452038,0.2970621608,1e-05,1e-10,2.625e-06,0.2080004582,0.2079904582,0.1300002798,0.2504792396,372.5690314301,0.9264341489,0.3328628952,0.0291187258,1e-10
2022-10-11T17:00:00Z,286.8688,27.78626,1e-05,1e-05,3.10355,11.14798,1661.1843004167,1.0,1.0,151.3626413809,177.8695010087,17.7869501009,0.2164649028,1e-05,1e-10,2.5648e-06,0.2080004477,0.2079904477,0.1300002734,0.9022421765,372.5893976433,0.9262199101,0.694945104,0.0174114189,1e-10
2022-10-11T18:00:00Z,97.50976,26.67389,1e-05,1e-05,1.51937,11.15582,1662.0457125,1.0,1.0,52.8764247845,60.459737534,6.0459737534,0.1146858615,1e-05,1e-10,2.5061e-06,0.1146858615,0.1146758615,0.1300002671,1.0,372.5893976433,0.9260193739,0.2617568804,0.006082436,1e-10
2022-10-11T19:00:00Z,0.83799,25.3306,1e-05,1e-05,1.05936,12.44638,1662.8511541667,0.96653,1.0,0.4620267809,0.51958548,0.051958548,0.0456485677,1e-05,1e-10,2.4486e-06,0.0456485677,0.0456385677,0.130000261,1.0,372.5893976433,0.9258303779,0.0021737798,5.31475e-05,1e-10
2022-10-11T20:00:00Z,1e-05,25.06735,1e-05,1e-05,1.21394,12.46298,1663.6456270833,0.9533675,1.0,5.5195e-06,6.2004e-06,6.2e-07,0.0489006556,1e-05,1e-10,2.3925e-06,0.0489006556,0.0488906556,0.130000255,1.0,372.5893976433,0.9256425349,2.56e-08,6e-10,1e-10
2022-10-11T21:00:00Z,1e-05,23.57092,1e-05,1e-05,1.25813,12.88168,1664.37774875,0.878546,1.0,5.5507e-06,6.2004e-06,6.2e-07,0.0435654121,1e-05,1e-10,2.3377e-06,0.0435654121,0.0435554121,0.1300002492,1.0,372.5893976433,0.9254681761,2.36e-08,6e-10,1e-10
2022-10-11T22:00:00Z,1e-05,23.19064,1e-05,1e-05,1.09347,12.42499,1665.0940254167,0.859532,1.0,5.5586e-06,6.2004e-06,6.2e-07,0.0395330222,1e-05,1e-10,2.2841e-06,0.0395330222,0.0395230222,0.1300002435,1.0,372.5893976433,0.9252964152,2.31e-08,6e-10,1e-10
2022-10-11T23:00:00Z,1e-05,22.94263,1e-05,1e-05,0.79929,12.07529,1665.7999683333,0.8471315,1.0,5.5638e-06,6.2004e-06,6.2e-07,0.0315507716,1e-05,1e-10,2.2318e-06,0.0315507716,0.0315407716,0.1300002379,1.0,372.5893976433,0.9251259873,2.27e-08,6e-10,1e-10
2022-10-12T00:00:00Z,1e-05,22.22888,1e-05,1e-05,1.59441,11.37588,1666.4761716667,0.811444,1.0,5.5786e-06,6.2004e-06,6.2e-07,0.0500541967,1e-05,1e-10,2.1806e-06,0.0500541967,0.0500441967,0.1300002324,1.0,372.5893976433,0.9249616666,2.18e-08,6e-10,1e-10
2022-10-12T01:00:00Z,1e-05,22.0416,1e-05,1e-05,2.01125,10.60965,1667.1445716667,0.80208,1.0,5.5825e-06,6.2004e-06,6.2e-07,0.0591436568,1e-05,1e-10,2.1306e-06,0.0591436568,0.0591336568,0.1300002271,1.0,372.5893976433,0.9247982043,2.15e-08,6e-10,1e-10
2022-10-12T02:00:00Z,1e-05,22.08652,1e-05,1e-05,2.13543,10.26389,1667.8148433333,0.804326,1.0,5.5816e-06,6.2004e-06,6.2e-07,0.0626153096,1e-05,1e-10,2.0818e-06,0.0626153096,0.0626053096,0.1300002219,1.0,372.5893976433,0.9246332421,2.16e-08,6e-10,1e-10
2022-10-12T03:00:00Z,1e-05,21.6474,1e-05,1e-05,2.0477,9.43741,1668.4668183333,0.78237,1.0,5.5907e-06,6.2004e-06,6.2e-07,0.0619656612,1e-05,1e-10,2.0341e-06,0.0619656612,0.0619556612,0.1300002168,1.0,372.5893976433,0.9244717756,2.1e-08,6e-10,1e-10
2022-10-12T04:00:00Z,1e-05,21.31711,1e-05,1e-05,1.98489,9.13922,1669.10503125,0.7658555,1.0,5.5976e-06,6.2004e-06,6.2e-07,0.0603488126,1e-05,1e-10,1.9875e-06,0.0603488126,0.0603388126,0.1300002118,1.0,372.5893976433,0.9243127496,2.05e-08,6e-10,1e-10
2022-10-12T05:00:00Z,1e-05,20.84827,1e-05,1e-05,2.26088,8.3682,1669.7237091667,0.7424135,1.0,5.6073e-06,6.2004e-06,6.2e-07,0.064908334,1e-05,1e-10,1.9419e-06,0.064908334,0.064898334,0.130000207,1.0,372.5893976433,0.924157672,1.99e-08,6e-10,1e-10
2022-10-12T06:00:00Z,1e-05,20.49457,1e-05,1e-05,2.6963,7.90628,1670.3276495833,0.7247285,1.0,5.6147e-06,6.2004e-06,6.2e-07,0.0703159941,1e-05,1e-10,1.8974e-06,0.0703159941,0.0703059941,0.1300002023,1.0,372.5893976433,0.924005411,1.94e-08,6e-10,1e-10
2022-10-12T07:00:00Z,4.74344,20.69766,1e-05,1e-05,3.01095,8.49612,1670.9400520833,0.734883,1.0,2.6598341086,2.9411121247,0.2941112125,0.0741600436,1e-05,1e-10,1.854e-06,0.0741600436,0.0741500436,0.1300001976,1.0,372.5893976433,0.9238501264,0.0093356182,0.0003059638,1e-10
2022-10-12T08:00:00Z,127.20386,23.65573,1e-05,1e-05,2.78641,8.45944,1671.6757075,0.8827865,1.0,69.5319567064,78.8712021126,7.8871202113,0.1332072248,1e-05,1e-10,1.8115e-06,0.1332072248,0.1331972248,0.1300001931,1.0,372.5893976433,0.9236623971,0.3006762897,0.007998341,1e-10
2022-10-12T09:00:00Z,335.2679,28.36395,1e-05,1e-05,2.01889,8.15295,1672.60753875,1.0,1.0,175.4413400111,207.8787727255,20.7878772726,0.2495820485,1e-05,1e-10,1.77e-06,0.2080003089,0.2079903089,0.1300001887,0.583486274,372.6761713362,0.9234003,0.5236517692,0.0201812193,1e-10
2022-10-12T10:00:00Z,537.92444,30.85315,1e-05,1e-05,1.62784,8.0032,1673.6430866667,1.0,1.0,271.6119176036,333.5334889092,33.3533488909,0.3681381345,1e-05,1e-10,1.7294e-06,0.2080003019,0.2079903019,0.1300001843,1e-10,372.9027306447,0.9230720321,1e-10,0.0312438316,1e-10
2022-10-12T11:00:00Z,698.22186,33.65744,1e-05,1e-05,0.7319,7.02045,1674.79548,1.0,0.8725046154,341.1957178917,432.9239493162,43.2923949316,0.4914356155,1e-05,1e-10,1.6898e-06,0.2080002949,0.2079902949,0.1300001801,1e-10,373.734351858,0.9225480346,1e-10,0.0392481362,1e-10
2022-10-12T12:00:00Z,795.953,33.02661,1e-05,1e-05,1.37471,8.65024,1675.92158875,1.0,0.92103,384.9390533391,493.5209508194,49.3520950819,0.5260123048,1e-05,1e-10,1.651e-06,0.2080002882,0.2079902882,0.130000176,1e-10,374.3782744831,0.9220722121,1e-10,0.0442799825,1e-10
2022-10-12T13:00:00Z,824.99884,33.28095,1e-05,1e-05,3.26532,9.26538,1677.058295,1.0,0.9014653846,396.9909859545,511.5304696906,51.1530469691,0.4971544617,1e-05,1e-10,1.6132e-06,0.2080002816,0.2079902816,0.130000172,1e-10,375.091761628,0.9215662937,1e-10,0.0456663302,1e-10
2022-10-12T14:00:00Z,749.7675,33.09177,1e-05,1e-05,4.72306,9.45706,1678.18711875,1.0,0.9160176923,364.7533252014,464.8841947872,46.4884194787,0.4452369065,1e-05,1e-10,1.5762e-06,0.2080002751,0.2079902751,0.130000168,1e-10,375.7192047639,0.9210778484,1e-10,0.0419579949,1e-10
2022-10-12T15:00:00Z,598.6566,32.34512,1e-05,1e-05,5.76663,9.66138,1679.2848320833,1.0,0.9734523077,298.053553548,371.1897240745,37.1189724075,0.3767864549,1e-05,1e-10,1.5401e-06,0.2080002688,0.2079902688,0.1300001642,1e-10,376.0631339282,0.9206708401,1e-10,0.0342854434,1e-10
2022-10-12T16:00:00Z,424.445,30.9436,1e-05,1e-05,5.43533,9.4885,1680.32414875,1.0,1.0,217.3659786765,263.1719460452,26.3171946045,0.3057870421,1e-05,1e-10,1.5048e-06,0.2080002627,0.2079902627,0.1300001604,0.2005320207,376.2296897572,0.9203261409,0.2270789385,0.0250038588,1e-10
