timeindex;ghi;t_air;e;tp;windspeed;ac-discharge
2022-01-12T17:00:00Z;0.818;26.573914;-0.10359598;0.001009554;4.7258496;0.0033
2022-01-12T18:00:00Z;0.817;26.501343;-0.09926292;4.66e-07;5.8105297;0.0033
2022-01-12T19:00:00Z;0.728;26.119781;-0.093035564;4.66e-07;6.7550354;0.0033
2022-01-12T20:00:00Z;0.559;25.883423;-0.09652357;4.66e-07;7.1361747;0.0033
2022-01-12T21:00:00Z;0.38;25.736694;-0.09969963;4.66e-07;7.2845793;0.0033
2022-01-12T22:00:00Z;0.209;25.503784;-0.101679;4.66e-07;7.0492344;0.0033
2022-01-12T23:00:00Z;0.0318;25.3927;-0.101174235;4.66e-07;7.245098;0.0033
2022-01-13T00:00:00Z;3.47e-08;25.380249;-0.101111844;4.66e-07;7.2387657;0.0033
2022-01-13T01:00:00Z;3.47e-08;25.395142;-0.09909845;4.66e-07;7.016551;0.0033
2022-01-13T02:00:00Z;3.47e-08;25.326263;-0.09441943;4.66e-07;6.696565;0.0033
2022-01-13T03:00:00Z;3.47e-08;25.210571;-0.08942846;4.66e-07;5.922194;0.0033
2022-01-13T04:00:00Z;3.47e-08;25.034302;-0.07949191;4.66e-07;5.0422206;0.0033
2022-01-13T05:00:00Z;3.47e-08;24.819519;-0.07249323;4.66e-07;4.326736;0.0033
2022-01-13T06:00:00Z;3.47e-08;24.575104;-0.06576677;0.000505243;3.7594833;0.0033
2022-01-13T07:00:00Z;3.47e-08;24.37439;-0.055529628;4.66e-07;3.383067;0.0033
2022-01-13T08:00:00Z;3.47e-08;24.214966;-0.04977868;0.000505243;3.0447738;0.0033
2022-01-13T09:00:00Z;3.47e-08;24.12201;-0.0488599;0.001009554;2.945292;0.0033
2022-01-13T10:00:00Z;3.47e-08;24.14392;-0.049075417;0.001892913;2.5697763;0.0033
2022-01-13T11:00:00Z;3.47e-08;24.05487;-0.051587906;0.001388136;2.6516502;0.0033
2022-01-13T12:00:00Z;0.0314;24.01944;-0.055438884;0.000505243;2.9271743;0.0033
2022-01-13T13:00:00Z;0.218;24.329529;-0.057974074;0.000505243;3.5136125;0.0033
2022-01-13T14:00:00Z;0.414;25.065125;-0.06763272;0.001009554;4.1284404;0.0033
2022-01-13T15:00:00Z;0.597;25.69574;-0.07296963;0.001009554;3.735206;0.0033
2022-01-13T16:00:00Z;0.779;25.862427;-0.06583483;4.66e-07;3.9325502;0.0033
2022-01-13T17:00:00Z;0.794;25.604156;-0.07191473;4.66e-07;4.6931562;0.0033
2022-01-13T18:00:00Z;0.783;25.280945;-0.07721763;4.66e-07;5.6741233;0.0033
2022-01-13T19:00:00Z;0.685;25.264801;-0.073911116;4.66e-07;6.259234;0.0033
2022-01-13T20:00:00Z;0.597;25.13974;-0.080745324;4.66e-07;6.913356;0.0033
2022-01-13T21:00:00Z;0.436;25.066833;-0.08658135;4.66e-07;7.4144807;0.0033
2022-01-13T22:00:00Z;0.213;24.888062;-0.090585455;4.66e-07;7.212237;0.0033
2022-01-13T23:00:00Z;0.0327;24.800507;-0.0894398;4.66e-07;7.1221995;0.0033
2022-01-14T00:00:00Z;3.47e-08;24.90155;-0.08404049;4.66e-07;6.593796;0.0033
2022-01-14T01:00:00Z;3.47e-08;24.982513;-0.078533426;4.66e-07;5.729465;0.0033
2022-01-14T02:00:00Z;3.47e-08;25.010895;-0.07228906;4.66e-07;4.955608;0.0033
2022-01-14T03:00:00Z;3.47e-08;24.961517;-0.06470052;4.66e-07;4.2708254;0.0033
2022-01-14T04:00:00Z;3.47e-08;24.836609;-0.056845427;4.66e-07;3.6794932;0.0033
2022-01-14T05:00:00Z;3.47e-08;24.666687;-0.05141209;4.66e-07;3.4215484;0.0033
2022-01-14T06:00:00Z;3.47e-08;24.511658;-0.051264636;4.66e-07;3.3221471;0.0033
2022-01-14T07:00:00Z;3.47e-08;24.35617;-0.053476542;4.66e-07;3.2027838;0.0033
2022-01-14T08:00:00Z;3.47e-08;24.196991;-0.05677737;4.66e-07;3.2319381;0.0033
2022-01-14T09:00:00Z;3.47e-08;24.07608;-0.058512874;4.66e-07;3.163541;0.0033
2022-01-14T10:00:00Z;3.47e-08;24.057281;-0.05728782;0.000505243;2.9482167;0.0033
2022-01-14T11:00:00Z;3.47e-08;23.988647;-0.05461085;0.000505243;2.6412563;0.0033
2022-01-14T12:00:00Z;0.0325;23.946198;-0.051468816;4.66e-07;2.4485986;0.0033
2022-01-14T13:00:00Z;0.211;24.122467;-0.0512703;4.66e-07;2.7034523;0.0033
2022-01-14T14:00:00Z;0.425;24.69403;-0.058785096;4.66e-07;3.0477145;0.0033
2022-01-14T15:00:00Z;0.628;25.40622;-0.06315786;4.66e-07;2.5037417;0.0033
2022-01-14T16:00:00Z;0.741;25.675903;-0.060418505;4.66e-07;2.7388499;0.0033
2022-01-14T17:00:00Z;0.848;25.418335;-0.06918672;4.66e-07;4.216619;0.0033
2022-01-14T18:00:00Z;0.839;24.982513;-0.069578044;4.66e-07;5.454505;0.0033
2022-01-14T19:00:00Z;0.765;24.756195;-0.06422978;4.66e-07;6.4156003;0.0033
2022-01-14T20:00:00Z;0.601;24.72528;-0.06649274;4.66e-07;7.1225104;0.0033
2022-01-14T21:00:00Z;0.423;24.571411;-0.07300367;4.66e-07;7.512046;0.0033
2022-01-14T22:00:00Z;0.211;24.699554;-0.07697375;4.66e-07;7.0317082;0.0033
2022-01-14T23:00:00Z;0.0319;24.824615;-0.07767702;4.66e-07;6.321536;0.0033
2022-01-15T00:00:00Z;3.47e-08;24.959106;-0.076622106;4.66e-07;5.5703917;0.0033
2022-01-15T01:00:00Z;3.47e-08;25.053131;-0.06805241;4.66e-07;4.681599;0.0033
2022-01-15T02:00:00Z;3.47e-08;25.033173;-0.057412587;0.000505243;4.481305;0.0033
2022-01-15T03:00:00Z;3.47e-08;24.98114;-0.04891661;0.001009554;4.356559;0.0033
2022-01-15T04:00:00Z;3.47e-08;24.913422;-0.042717613;0.009588432;4.0881166;0.0033
2022-01-15T05:00:00Z;3.47e-08;24.788025;-0.040948085;0.03961334;3.7798953;0.0033
2022-01-15T06:00:00Z;3.47e-08;24.682953;-0.043012537;0.010976102;3.8018222;0.0033
2022-01-15T07:00:00Z;3.47e-08;24.569672;-0.05873972;0.03141351;4.0491047;0.0033
2022-01-15T08:00:00Z;3.47e-08;24.422028;-0.069135666;0.044785906;4.190179;0.0033
2022-01-15T09:00:00Z;3.47e-08;24.317993;-0.07563527;0.010976102;4.6014204;0.0033
2022-01-15T10:00:00Z;3.47e-08;24.565308;-0.08372855;0.035324134;4.5973897;0.0033
2022-01-15T11:00:00Z;3.47e-08;24.60614;-0.08842459;0.005677342;4.7522593;0.0033
2022-01-15T12:00:00Z;0.0272;24.593903;-0.08860041;0.000505243;4.8809566;0.0033
2022-01-15T13:00:00Z;0.192;24.828522;-0.08996158;4.66e-07;5.381731;0.0033
2022-01-15T14:00:00Z;0.402;25.470795;-0.10410075;4.66e-07;5.6105924;0.0033
2022-01-15T15:00:00Z;0.574;26.181824;-0.11889781;4.66e-07;5.172427;0.0033
2022-01-15T16:00:00Z;0.73;26.640228;-0.10926753;4.66e-07;4.8001075;0.0033
2022-01-15T17:00:00Z;0.85;26.752136;-0.09817398;4.66e-07;5.1580496;0.0033
2022-01-15T18:00:00Z;0.853;26.533081;-0.09383525;4.66e-07;5.966006;0.0033
2022-01-15T19:00:00Z;0.675;26.28241;-0.09009203;4.66e-07;7.193712;0.0033
2022-01-15T20:00:00Z;0.643;26.193024;-0.09289945;4.66e-07;7.7403216;0.0033
2022-01-15T21:00:00Z;0.429;26.147339;-0.09705102;4.66e-07;8.1073675;0.0033
2022-01-15T22:00:00Z;0.225;26.053558;-0.09962023;4.66e-07;7.863106;0.0033
2022-01-15T23:00:00Z;0.0346;26.038452;-0.10790069;4.66e-07;7.627371;0.0033
2022-01-16T00:00:00Z;3.47e-08;26.053558;-0.109766625;4.66e-07;7.668095;0.0033
2022-01-16T01:00:00Z;3.47e-08;25.908783;-0.10797442;4.66e-07;7.332299;0.0033
2022-01-16T02:00:00Z;3.47e-08;25.719604;-0.097482055;4.66e-07;7.0204268;0.0033
2022-01-16T03:00:00Z;3.47e-08;25.570007;-0.0904777;4.66e-07;6.1671376;0.0033
2022-01-16T04:00:00Z;3.47e-08;25.403656;-0.08689895;4.66e-07;5.680635;0.0033
2022-01-16T05:00:00Z;3.47e-08;25.244843;-0.08353005;0.000505243;5.2883453;0.0033
2022-01-16T06:00:00Z;3.47e-08;25.049438;-0.08328051;0.004794449;5.0946503;0.0033
2022-01-16T07:00:00Z;3.47e-08;24.953217;-0.08692164;0.004794449;5.1461983;0.0033
2022-01-16T08:00:00Z;3.47e-08;24.85852;-0.088226095;0.010471325;5.3571873;0.0033
2022-01-16T09:00:00Z;3.47e-08;24.900269;-0.0875285;0.015770085;5.3685765;0.0033
2022-01-16T10:00:00Z;3.47e-08;24.974792;-0.08763058;0.01286855;5.3195224;0.0033
2022-01-16T11:00:00Z;3.47e-08;24.953796;-0.08793117;0.00756979;5.1786833;0.0033
2022-01-16T12:00:00Z;0.0254;24.989899;-0.085430026;0.003784895;4.8886623;0.0033
2022-01-16T13:00:00Z;0.192;25.291443;-0.084261686;0.009588432;5.6464005;0.0033
2022-01-16T14:00:00Z;0.355;25.991852;-0.10003425;0.012363773;6.340438;0.0033
2022-01-16T15:00:00Z;0.516;26.60263;-0.11357223;0.002902001;6.2643247;0.0033
2022-01-16T16:00:00Z;0.61;27.089294;-0.11221673;0.001009554;5.7493978;0.0033
2022-01-16T17:00:00Z;0.661;27.29486;-0.10510461;4.66e-07;5.503684;0.0033
2022-01-16T18:00:00Z;0.673;27.301666;-0.09951247;4.66e-07;5.6423225;0.0033
2022-01-16T19:00:00Z;0.691;27.28656;-0.09339854;4.66e-07;6.032124;0.0033
2022-01-16T20:00:00Z;0.584;27.072906;-0.09204305;4.66e-07;6.417799;0.0033
2022-01-16T21:00:00Z;0.414;27.116638;-0.09694894;4.66e-07;6.8744984;0.0033
2022-01-16T22:00:00Z;0.205;27.20868;-0.09715878;4.66e-07;6.7844133;0.0033
2022-01-16T23:00:00Z;0.0318;27.098999;-0.094464794;4.66e-07;6.639493;0.0033
2022-01-17T00:00:00Z;3.47e-08;26.925385;-0.095207766;4.66e-07;6.7359266;0.0033
2022-01-17T01:00:00Z;3.47e-08;26.647614;-0.093682125;4.66e-07;6.700773;0.0033
2022-01-17T02:00:00Z;3.47e-08;26.262817;-0.08624673;4.66e-07;6.3613687;0.0033
2022-01-17T03:00:00Z;3.47e-08;26.015717;-0.07684897;4.66e-07;5.9814324;0.0033
2022-01-17T04:00:00Z;3.47e-08;25.80243;-0.06704855;4.66e-07;5.2690616;0.0033
2022-01-17T05:00:00Z;3.47e-08;25.596527;-0.06066238;4.66e-07;4.727565;0.0033
2022-01-17T06:00:00Z;3.47e-08;25.415192;-0.058473162;0.000505243;4.320461;0.0033
2022-01-17T07:00:00Z;3.47e-08;25.28775;-0.057588406;4.66e-07;4.1417575;0.0033
2022-01-17T08:00:00Z;3.47e-08;25.186707;-0.0566923;0.001388136;4.1231194;0.0033
2022-01-17T09:00:00Z;3.47e-08;25.119568;-0.055546653;0.009083655;3.9110425;0.0033
2022-01-17T10:00:00Z;3.47e-08;25.389008;-0.05486606;0.015770085;3.3018603;0.0033
2022-01-17T11:00:00Z;3.47e-08;25.357544;-0.05400399;0.017157756;3.681271;0.0033
2022-01-17T12:00:00Z;0.0228;25.372192;-0.054712933;0.020059291;4.2419467;0.0033
2022-01-17T13:00:00Z;0.164;25.676117;-0.05784929;0.020059291;5.0038705;0.0033
2022-01-17T14:00:00Z;0.36;26.244568;-0.0712625;0.007191207;5.4267874;0.0033
2022-01-17T15:00:00Z;0.59;26.941986;-0.07408693;0.006686896;5.194286;0.0033
2022-01-17T16:00:00Z;0.755;27.444;-0.0640256;4.66e-07;4.914916;0.0033
2022-01-17T17:00:00Z;0.811;27.655457;-0.06369098;4.66e-07;5.0763845;0.0033
2022-01-17T18:00:00Z;0.85;27.628815;-0.070145205;4.66e-07;5.3973837;0.0033
2022-01-17T19:00:00Z;0.67;27.479889;-0.077631645;4.66e-07;5.899264;0.0033
2022-01-17T20:00:00Z;0.563;27.290253;-0.07920833;4.66e-07;6.6611648;0.0033
2022-01-17T21:00:00Z;0.391;27.361176;-0.077030465;4.66e-07;6.8072944;0.0033
2022-01-17T22:00:00Z;0.191;27.355408;-0.07843701;4.66e-07;6.495416;0.0033
2022-01-17T23:00:00Z;0.032;27.26059;-0.07702479;4.66e-07;6.766536;0.0033
2022-01-18T00:00:00Z;3.47e-08;27.252869;-0.084267356;4.66e-07;7.076064;0.0033
2022-01-18T01:00:00Z;3.47e-08;27.056763;-0.09267826;4.66e-07;6.860212;0.0033
2022-01-18T02:00:00Z;3.47e-08;26.696869;-0.08790849;4.66e-07;6.166093;0.0033
2022-01-18T03:00:00Z;3.47e-08;26.382782;-0.07918564;4.66e-07;5.5998697;0.0033
2022-01-18T04:00:00Z;3.47e-08;26.07779;-0.072067864;4.66e-07;4.754667;0.0033
2022-01-18T05:00:00Z;3.47e-08;25.840973;-0.069027916;4.66e-07;4.706504;0.0033
2022-01-18T06:00:00Z;3.47e-08;25.609222;-0.07000909;0.001009554;4.7000732;0.0033
2022-01-18T07:00:00Z;3.47e-08;25.446228;-0.08816938;4.66e-07;4.8998246;0.0033
2022-01-18T08:00:00Z;3.47e-08;25.288208;-0.096381776;4.66e-07;5.3080525;0.0033
2022-01-18T09:00:00Z;3.47e-08;25.246674;-0.10097572;0.001009554;5.552902;0.0033
2022-01-18T10:00:00Z;3.47e-08;25.309204;-0.1038512;0.005677342;5.2853456;0.0033
2022-01-18T11:00:00Z;3.47e-08;25.2641;-0.11166659;0.025736168;5.4002;0.0033
2022-01-18T12:00:00Z;0.027;25.239655;-0.11308447;0.050588977;5.390506;0.0033
2022-01-18T13:00:00Z;0.188;25.497223;-0.116402335;0.08730078;6.3311605;0.0033
2022-01-18T14:00:00Z;0.382;26.177673;-0.14656362;0.058663078;7.0605545;0.0033
2022-01-18T15:00:00Z;0.577;26.7753;-0.16176903;0.025231857;6.71979;0.0033
2022-01-18T16:00:00Z;0.722;27.227142;-0.1541805;0.015770085;6.334607;0.0033
2022-01-18T17:00:00Z;0.829;27.518188;-0.13860077;4.66e-07;6.1140227;0.0033
2022-01-18T18:00:00Z;0.828;27.561432;-0.13165313;4.66e-07;6.355378;0.0033
2022-01-18T19:00:00Z;0.742;27.415161;-0.1291066;4.66e-07;6.6609783;0.0033
2022-01-18T20:00:00Z;0.605;27.315033;-0.12754124;4.66e-07;7.024962;0.0033
2022-01-18T21:00:00Z;0.44;27.241089;-0.12969077;4.66e-07;7.5092363;0.0033
2022-01-18T22:00:00Z;0.218;27.183533;-0.13669512;4.66e-07;7.4600673;0.0033
2022-01-18T23:00:00Z;0.037;26.941315;-0.14107355;4.66e-07;7.95337;0.0033
2022-01-19T00:00:00Z;3.47e-08;26.757202;-0.14420992;4.66e-07;8.195361;0.0033
2022-01-19T01:00:00Z;3.47e-08;26.47229;-0.13328084;4.66e-07;7.964052;0.0033
2022-01-19T02:00:00Z;3.47e-08;26.26477;-0.13103491;4.66e-07;7.350711;0.0033
2022-01-19T03:00:00Z;3.47e-08;26.037292;-0.12891376;4.66e-07;6.5145545;0.0033
2022-01-19T04:00:00Z;3.47e-08;25.820679;-0.12006615;4.66e-07;5.5293937;0.0033
2022-01-19T05:00:00Z;3.47e-08;25.560669;-0.10803113;0.001388136;5.2043276;0.0033
2022-01-19T06:00:00Z;3.47e-08;25.30066;-0.099172175;0.010976102;5.2428813;0.0033
2022-01-19T07:00:00Z;3.47e-08;25.169037;-0.105552666;0.03772136;5.2751994;0.0033
2022-01-19T08:00:00Z;3.47e-08;25.094177;-0.1045091;0.055256765;5.2605386;0.0033
2022-01-19T09:00:00Z;3.47e-08;25.10559;-0.102620475;0.044407323;5.217533;0.0033
2022-01-19T10:00:00Z;3.47e-08;24.977905;-0.101123184;0.028133392;4.671265;0.0033
2022-01-19T11:00:00Z;3.47e-08;24.895447;-0.104049705;0.047182664;4.777981;0.0033
2022-01-19T12:00:00Z;0.0273;24.883423;-0.10563774;0.09058043;4.8724685;0.0033
2022-01-19T13:00:00Z;0.184;25.38742;-0.11572175;0.11921814;6.570744;0.0033
2022-01-19T14:00:00Z;0.395;26.15863;-0.13909419;0.073927924;7.5486107;0.0033
2022-01-19T15:00:00Z;0.596;27.14685;-0.16620985;0.03772136;7.697936;0.0033
2022-01-19T16:00:00Z;0.704;27.841736;-0.1839164;0.001892913;7.762909;0.0033
2022-01-19T17:00:00Z;0.826;28.41861;-0.19177717;0.000505243;7.999331;0.0033
2022-01-19T18:00:00Z;0.812;28.7724;-0.2019349;0.000505243;8.179576;0.0033
2022-01-19T19:00:00Z;0.781;28.777466;-0.21575646;4.66e-07;8.48526;0.0033
2022-01-19T20:00:00Z;0.605;28.809753;-0.21549557;4.66e-07;8.595492;0.0033
2022-01-19T21:00:00Z;0.454;28.691528;-0.2186206;4.66e-07;8.701083;0.0033
2022-01-19T22:00:00Z;0.23;28.67688;-0.22732641;4.66e-07;8.418911;0.0033
2022-01-19T23:00:00Z;0.0385;28.11444;-0.22493303;4.66e-07;8.783494;0.0033
2022-01-20T00:00:00Z;3.47e-08;27.384949;-0.21851851;4.66e-07;9.353054;0.0033
2022-01-20T01:00:00Z;3.47e-08;26.780151;-0.20912643;4.66e-07;9.644184;0.0033
2022-01-20T02:00:00Z;3.47e-08;26.407349;-0.17611235;4.66e-07;8.860124;0.0033
2022-01-20T03:00:00Z;3.47e-08;26.259247;-0.15486108;4.66e-07;8.125725;0.0033
2022-01-20T04:00:00Z;3.47e-08;26.20987;-0.13752884;0.002397224;7.2543354;0.0033
2022-01-20T05:00:00Z;3.47e-08;26.072144;-0.12682663;0.01286855;6.7645936;0.0033
2022-01-20T06:00:00Z;3.47e-08;25.864838;-0.12350311;0.06433995;6.74151;0.0033
2022-01-20T07:00:00Z;3.47e-08;25.740143;-0.1269514;0.039991923;6.9079103;0.0033
2022-01-20T08:00:00Z;3.47e-08;25.689178;-0.122969985;0.0744327;7.244652;0.0033
2022-01-20T09:00:00Z;3.47e-08;25.694702;-0.12942988;0.055761542;7.6220994;0.0033
2022-01-20T10:00:00Z;3.47e-08;25.609802;-0.13782942;0.042389147;7.1768813;0.0033
2022-01-20T11:00:00Z;3.47e-08;25.631714;-0.14774898;0.017157756;7.4336605;0.0033
2022-01-20T12:00:00Z;0.0261;25.715454;-0.16429853;0.018166844;7.6383843;0.0033
2022-01-20T13:00:00Z;0.179;26.04364;-0.17992932;0.009966549;8.532923;0.0033
2022-01-20T14:00:00Z;0.417;26.798737;-0.21476394;0.000505243;9.696996;0.0033
2022-01-20T15:00:00Z;0.627;27.65741;-0.25116962;4.66e-07;9.923068;0.0033
2022-01-20T16:00:00Z;0.783;28.397858;-0.27607903;4.66e-07;9.805119;0.0033
2022-01-20T17:00:00Z;0.866;28.946686;-0.2748256;4.66e-07;9.539803;0.0033
2022-01-20T18:00:00Z;0.853;29.173706;-0.26133865;4.66e-07;9.277521;0.0033
2022-01-20T19:00:00Z;0.765;29.074158;-0.24189094;4.66e-07;9.081607;0.0033
2022-01-20T20:00:00Z;0.637;28.944733;-0.22608435;4.66e-07;8.733697;0.0033
2022-01-20T21:00:00Z;0.461;28.934692;-0.21248965;4.66e-07;8.640042;0.0033
2022-01-20T22:00:00Z;0.226;28.805847;-0.21125893;4.66e-07;8.581325;0.0033
2022-01-20T23:00:00Z;0.0394;28.263824;-0.21851283;4.66e-07;8.874526;0.0033
2022-01-21T00:00:00Z;3.47e-08;27.578491;-0.23431943;4.66e-07;9.300291;0.0033
2022-01-21T01:00:00Z;3.47e-08;26.994263;-0.2445509;4.66e-07;9.333078;0.0033
2022-01-21T02:00:00Z;3.47e-08;26.598236;-0.2276667;4.66e-07;8.688;0.0033
2022-01-21T03:00:00Z;3.47e-08;26.399261;-0.19464129;4.66e-07;8.061505;0.0033
2022-01-21T04:00:00Z;3.47e-08;26.214691;-0.17378703;4.66e-07;7.7649083;0.0033
2022-01-21T05:00:00Z;3.47e-08;25.97351;-0.1518268;0.000505243;7.6030264;0.0033
2022-01-21T06:00:00Z;3.47e-08;25.75769;-0.13789183;0.006182119;7.188647;0.0033
2022-01-21T07:00:00Z;3.47e-08;25.640717;-0.15472496;0.000505243;6.8700976;0.0033
2022-01-21T08:00:00Z;3.47e-08;25.574615;-0.13854972;0.013877638;6.9627795;0.0033
2022-01-21T09:00:00Z;3.47e-08;25.513824;-0.12928241;0.041505788;7.1097364;0.0033
2022-01-21T10:00:00Z;3.47e-08;25.57611;-0.13049611;0.06295228;6.2641497;0.0033
2022-01-21T11:00:00Z;3.47e-08;25.618103;-0.13680854;0.05954597;6.42228;0.0033
2022-01-21T12:00:00Z;0.0223;25.664703;-0.14164072;0.062447973;6.7097716;0.0033
2022-01-21T13:00:00Z;0.179;25.962555;-0.14469767;0.01286855;7.449844;0.0033
2022-01-21T14:00:00Z;0.339;26.647614;-0.19203238;0.004794449;8.556987;0.0033
2022-01-21T15:00:00Z;0.512;27.358765;-0.2310583;0.003784895;8.783726;0.0033
2022-01-21T16:00:00Z;0.637;28.034027;-0.2367582;4.66e-07;8.657037;0.0033
2022-01-21T17:00:00Z;0.755;28.423004;-0.22764403;4.66e-07;8.189479;0.0033
2022-01-21T18:00:00Z;0.784;28.769958;-0.21132131;4.66e-07;7.6956115;0.0033
2022-01-21T19:00:00Z;0.786;28.775513;-0.18485221;4.66e-07;7.3974037;0.0033
2022-01-21T20:00:00Z;0.645;28.625671;-0.16400361;4.66e-07;7.3553042;0.0033
2022-01-21T21:00:00Z;0.464;28.307068;-0.15285902;4.66e-07;7.454912;0.0033
2022-01-21T22:00:00Z;0.233;28.088013;-0.15006864;4.66e-07;7.628831;0.0033
2022-01-21T23:00:00Z;0.0408;27.74472;-0.15610881;4.66e-07;7.8045053;0.0033
2022-01-22T00:00:00Z;3.47e-08;27.245941;-0.16213767;4.66e-07;8.053472;0.0033
2022-01-22T01:00:00Z;3.47e-08;26.701385;-0.17010053;4.66e-07;8.274592;0.0033
2022-01-22T02:00:00Z;3.47e-08;26.313324;-0.1635896;4.66e-07;7.9713316;0.0033
2022-01-22T03:00:00Z;3.47e-08;26.138123;-0.1592452;4.66e-07;7.587231;0.0033
2022-01-22T04:00:00Z;3.47e-08;26.001068;-0.15361333;4.66e-07;7.0687556;0.0033
2022-01-22T05:00:00Z;3.47e-08;25.819061;-0.14265592;0.000505243;6.408726;0.0033
2022-01-22T06:00:00Z;3.47e-08;25.648102;-0.13286683;0.002902001;6.052147;0.0033
2022-01-22T07:00:00Z;3.47e-08;25.512787;-0.118722;0.020059291;6.02362;0.0033
2022-01-22T08:00:00Z;3.47e-08;25.424194;-0.1092335;0.031034928;6.1056547;0.0033
2022-01-22T09:00:00Z;3.47e-08;25.383728;-0.10393628;0.0825068;6.1349554;0.0033
2022-01-22T10:00:00Z;3.47e-08;25.20642;-0.103125244;0.19365036;5.5633345;0.0033
2022-01-22T11:00:00Z;3.47e-08;25.236755;-0.10699324;0.11391938;5.8160048;0.0033
2022-01-22T12:00:00Z;0.0245;25.238129;-0.109432004;0.055761542;6.021561;0.0033
2022-01-22T13:00:00Z;0.168;25.473328;-0.11401461;0.045290682;6.6861033;0.0033
2022-01-22T14:00:00Z;0.378;26.057495;-0.13464203;0.050588977;7.4352994;0.0033
2022-01-22T15:00:00Z;0.575;26.907867;-0.15069817;0.006182119;7.6799994;0.0033
2022-01-22T16:00:00Z;0.764;27.693054;-0.16165559;4.66e-07;7.7968473;0.0033
2022-01-22T17:00:00Z;0.806;28.338104;-0.17320853;4.66e-07;7.7568426;0.0033
2022-01-22T18:00:00Z;0.77;28.54779;-0.16795102;4.66e-07;7.5585966;0.0033
2022-01-22T19:00:00Z;0.766;28.524628;-0.16198455;4.66e-07;7.4852953;0.0033
2022-01-22T20:00:00Z;0.598;28.292175;-0.14737464;4.66e-07;7.398348;0.0033
2022-01-22T21:00:00Z;0.432;28.078339;-0.14035894;4.66e-07;7.5619054;0.0033
2022-01-22T22:00:00Z;0.212;27.906921;-0.14528184;4.66e-07;7.510001;0.0033
2022-01-22T23:00:00Z;0.0391;27.632965;-0.15050533;4.66e-07;7.7221947;0.0033
2022-01-23T00:00:00Z;3.47e-08;27.19278;-0.15517868;4.66e-07;8.035902;0.0033
2022-01-23T01:00:00Z;3.47e-08;26.635162;-0.15173607;4.66e-07;8.234349;0.0033
2022-01-23T02:00:00Z;3.47e-08;26.18161;-0.13652498;4.66e-07;7.69833;0.0033
2022-01-23T03:00:00Z;3.47e-08;25.912018;-0.1196578;4.66e-07;6.9577584;0.0033
2022-01-23T04:00:00Z;3.47e-08;25.723083;-0.11315821;0.000505243;6.294201;0.0033
2022-01-23T05:00:00Z;3.47e-08;25.524323;-0.110589;0.000505243;6.00914;0.0033
2022-01-23T06:00:00Z;3.47e-08;25.275513;-0.11256837;0.002902001;6.0514727;0.0033
2022-01-23T07:00:00Z;3.47e-08;25.109741;-0.111961514;0.00756979;6.242285;0.0033
2022-01-23T08:00:00Z;3.47e-08;24.95935;-0.112523;0.03191782;6.7982335;0.0033
2022-01-23T09:00:00Z;3.47e-08;24.861298;-0.11979959;0.050084665;7.097078;0.0033
2022-01-23T10:00:00Z;3.47e-08;24.906616;-0.13110298;0.024348497;6.737536;0.0033
2022-01-23T11:00:00Z;3.47e-08;24.874207;-0.14215681;0.012363773;6.7349544;0.0033
2022-01-23T12:00:00Z;0.026;24.847778;-0.15062442;0.009588432;6.6997633;0.0033
2022-01-23T13:00:00Z;0.186;25.08368;-0.15811089;0.00756979;7.1134515;0.0033
2022-01-23T14:00:00Z;0.378;25.64856;-0.17332762;0.003784895;7.270756;0.0033
2022-01-23T15:00:00Z;0.571;26.361206;-0.18251553;4.66e-07;6.8335443;0.0033
2022-01-23T16:00:00Z;0.752;26.9953;-0.1696468;4.66e-07;6.284372;0.0033
2022-01-23T17:00:00Z;0.818;27.310883;-0.15824133;4.66e-07;5.871609;0.0033
2022-01-23T18:00:00Z;0.804;27.158386;-0.13388205;4.66e-07;6.05403;0.0033
2022-01-23T19:00:00Z;0.73;26.811188;-0.12785318;4.66e-07;6.851292;0.0033
2022-01-23T20:00:00Z;0.604;26.594666;-0.13375726;4.66e-07;7.710444;0.0033
2022-01-23T21:00:00Z;0.415;26.657654;-0.14744838;4.66e-07;8.305226;0.0033
2022-01-23T22:00:00Z;0.245;26.511627;-0.16266511;4.66e-07;8.513011;0.0033
2022-01-23T23:00:00Z;0.044;26.437439;-0.18247016;4.66e-07;8.385385;0.0033
2022-01-24T00:00:00Z;3.47e-08;26.240082;-0.17290793;4.66e-07;8.402256;0.0033
2022-01-24T01:00:00Z;3.47e-08;26.0719;-0.16828562;4.66e-07;7.8159065;0.0033
2022-01-24T02:00:00Z;3.47e-08;25.871521;-0.16590925;4.66e-07;7.158422;0.0033
2022-01-24T03:00:00Z;3.47e-08;25.707611;-0.16083889;4.66e-07;6.2776513;0.0033
2022-01-24T04:00:00Z;3.47e-08;25.48938;-0.14363709;4.66e-07;5.4984455;0.0033
2022-01-24T05:00:00Z;3.47e-08;25.305054;-0.12931076;4.66e-07;4.9558177;0.0033
2022-01-24T06:00:00Z;3.47e-08;25.046783;-0.121296875;4.66e-07;4.6680155;0.0033
2022-01-24T07:00:00Z;3.47e-08;24.82611;-0.11024303;4.66e-07;4.6267357;0.0033
2022-01-24T08:00:00Z;3.47e-08;24.628632;-0.10922216;4.66e-07;4.6517916;0.0033
2022-01-24T09:00:00Z;3.47e-08;24.462067;-0.10965319;0.000505243;4.844586;0.0033
