timeindex,wind-profile-UZ,pv-profile-UZ,wind-profile-KA,pv-profile-KA
2019-04-02T01:00:00Z,0.968,0,0.267,0
2019-04-02T02:00:00Z,0.97,0,0.43,0
2019-04-02T03:00:00Z,0.972,0,0.56,0
2019-04-02T04:00:00Z,0.961,0,0.516,0
2019-04-02T05:00:00Z,0.916,0,0.303,0
2019-04-02T06:00:00Z,0.903,0,0.151,0
2019-04-02T07:00:00Z,0.915,0.055,0.169,0.054
2019-04-02T08:00:00Z,0.922,0.235,0.14,0.296
2019-04-02T09:00:00Z,0.944,0.501,0.115,0.54
2019-04-02T10:00:00Z,0.967,0.42,0.126,0.726
2019-04-02T11:00:00Z,0.973,0.265,0.094,0.85
2019-04-02T12:00:00Z,0.971,0.202,0.064,0.917
2019-04-02T13:00:00Z,0.95,0.22,0.046,0.923
2019-04-02T14:00:00Z,0.885,0.229,0.012,0.875
2019-04-02T15:00:00Z,0.682,0.14,0.003,0.766
2019-04-02T16:00:00Z,0.566,0.164,0.003,0.596
2019-04-02T17:00:00Z,0.846,0.152,0.01,0.377
2019-04-02T18:00:00Z,0.909,0.014,0.03,0.131
2019-04-02T19:00:00Z,0.873,0,0.081,0.003
2019-04-02T20:00:00Z,0.82,0,0.198,0
2019-04-02T21:00:00Z,0.739,0,0.403,0
2019-04-02T22:00:00Z,0.623,0,0.671,0
2019-04-02T23:00:00Z,0.466,0,0.843,0
2019-04-03T00:00:00Z,0.354,0,0.874,0
2019-04-03T01:00:00Z,0.285,0,0.836,0
2019-04-03T02:00:00Z,0.18,0,0.82,0
2019-04-03T03:00:00Z,0.064,0,0.824,0
2019-04-03T04:00:00Z,0.157,0,0.827,0
2019-04-03T05:00:00Z,0.195,0,0.794,0
2019-04-03T06:00:00Z,0.201,0,0.719,0
2019-04-03T07:00:00Z,0.176,0.049,0.685,0.01
2019-04-03T08:00:00Z,0.128,0.219,0.672,0.058
2019-04-03T09:00:00Z,0.101,0.485,0.498,0.217
2019-04-03T10:00:00Z,0.078,0.646,0.347,0.211
2019-04-03T11:00:00Z,0.053,0.668,0.54,0.248
2019-04-03T12:00:00Z,0.045,0.706,0.701,0.412
2019-04-03T13:00:00Z,0.129,0.699,0.76,0.599
2019-04-03T14:00:00Z,0.273,0.615,0.838,0.633
2019-04-03T15:00:00Z,0.357,0.459,0.882,0.56
2019-04-03T16:00:00Z,0.376,0.279,0.879,0.426
2019-04-03T17:00:00Z,0.393,0.097,0.825,0.243
2019-04-03T18:00:00Z,0.424,0.01,0.74,0.066
2019-04-03T19:00:00Z,0.476,0,0.679,0.003
2019-04-03T20:00:00Z,0.515,0,0.603,0
2019-04-03T21:00:00Z,0.487,0,0.55,0
2019-04-03T22:00:00Z,0.424,0,0.512,0
2019-04-03T23:00:00Z,0.357,0,0.511,0
2019-04-04T00:00:00Z,0.282,0,0.62,0
2019-04-04T01:00:00Z,0.211,0,0.768,0
2019-04-04T02:00:00Z,0.145,0,0.837,0
2019-04-04T03:00:00Z,0.043,0,0.824,0
2019-04-04T04:00:00Z,0.021,0,0.708,0
2019-04-04T05:00:00Z,0.003,0,0.453,0
2019-04-04T06:00:00Z,0.002,0.006,0.23,0
2019-04-04T07:00:00Z,0.003,0.135,0.112,0.006
2019-04-04T08:00:00Z,0.006,0.35,0.067,0.043
2019-04-04T09:00:00Z,0.009,0.547,0.066,0.103
2019-04-04T10:00:00Z,0.016,0.688,0.103,0.229
2019-04-04T11:00:00Z,0.028,0.722,0.241,0.489
2019-04-04T12:00:00Z,0.064,0.578,0.424,0.444
2019-04-04T13:00:00Z,0.247,0.382,0.492,0.272
2019-04-04T14:00:00Z,0.696,0.225,0.44,0.159
2019-04-04T15:00:00Z,0.877,0.262,0.323,0.109
2019-04-04T16:00:00Z,0.902,0.272,0.226,0.128
2019-04-04T17:00:00Z,0.892,0.137,0.145,0.111
2019-04-04T18:00:00Z,0.884,0.018,0.071,0.059
2019-04-04T19:00:00Z,0.868,0,0.031,0.003
2019-04-04T20:00:00Z,0.873,0,0.027,0
2019-04-04T21:00:00Z,0.848,0,0.048,0
2019-04-04T22:00:00Z,0.78,0,0.116,0
2019-04-04T23:00:00Z,0.756,0,0.279,0
2019-04-05T00:00:00Z,0.761,0,0.471,0
2019-04-05T01:00:00Z,0.667,0,0.597,0
2019-04-05T02:00:00Z,0.557,0,0.626,0
2019-04-05T03:00:00Z,0.461,0,0.549,0
2019-04-05T04:00:00Z,0.383,0,0.449,0
2019-04-05T05:00:00Z,0.303,0,0.414,0
2019-04-05T06:00:00Z,0.221,0.002,0.41,0
2019-04-05T07:00:00Z,0.137,0.069,0.431,0.005
2019-04-05T08:00:00Z,0.065,0.176,0.47,0.04
2019-04-05T09:00:00Z,0.048,0.265,0.427,0.098
2019-04-05T10:00:00Z,0.085,0.329,0.46,0.15
2019-04-05T11:00:00Z,0.138,0.375,0.475,0.344
2019-04-05T12:00:00Z,0.196,0.36,0.428,0.339
2019-04-05T13:00:00Z,0.326,0.385,0.4,0.331
2019-04-05T14:00:00Z,0.576,0.373,0.383,0.363
2019-04-05T15:00:00Z,0.738,0.342,0.383,0.344
2019-04-05T16:00:00Z,0.785,0.283,0.39,0.275
2019-04-05T17:00:00Z,0.758,0.162,0.396,0.197
2019-04-05T18:00:00Z,0.72,0.029,0.4,0.072
2019-04-05T19:00:00Z,0.697,0,0.468,0.004
2019-04-05T20:00:00Z,0.679,0,0.572,0
2019-04-05T21:00:00Z,0.667,0,0.62,0
2019-04-05T22:00:00Z,0.686,0,0.6,0
2019-04-05T23:00:00Z,0.716,0,0.548,0
2019-04-06T00:00:00Z,0.728,0,0.468,0
2019-04-06T01:00:00Z,0.697,0,0.333,0
2019-04-06T02:00:00Z,0.446,0,0.239,0
2019-04-06T03:00:00Z,0.491,0,0.211,0
2019-04-06T04:00:00Z,0.391,0,0.235,0
2019-04-06T05:00:00Z,0.317,0,0.262,0
2019-04-06T06:00:00Z,0.311,0.008,0.264,0
2019-04-06T07:00:00Z,0.321,0.162,0.275,0.044
2019-04-06T08:00:00Z,0.343,0.397,0.373,0.257
2019-04-06T09:00:00Z,0.378,0.604,0.291,0.468
2019-04-06T10:00:00Z,0.484,0.755,0.216,0.607
2019-04-06T11:00:00Z,0.655,0.848,0.18,0.749
2019-04-06T12:00:00Z,0.794,0.882,0.162,0.89
2019-04-06T13:00:00Z,0.86,0.86,0.147,0.938
2019-04-06T14:00:00Z,0.922,0.77,0.124,0.894
2019-04-06T15:00:00Z,0.936,0.637,0.098,0.806
2019-04-06T16:00:00Z,0.933,0.451,0.081,0.641
2019-04-06T17:00:00Z,0.908,0.228,0.077,0.421
2019-04-06T18:00:00Z,0.88,0.034,0.083,0.173
2019-04-06T19:00:00Z,0.812,0,0.114,0.007
2019-04-06T20:00:00Z,0.86,0,0.108,0
2019-04-06T21:00:00Z,0.835,0,0.068,0
2019-04-06T22:00:00Z,0.845,0,0.031,0
2019-04-06T23:00:00Z,0.899,0,0.013,0
2019-04-07T00:00:00Z,0.919,0,0.009,0
2019-04-07T01:00:00Z,0.91,0,0.011,0
2019-04-07T02:00:00Z,0.816,0,0.015,0
2019-04-07T03:00:00Z,0.772,0,0.018,0
2019-04-07T04:00:00Z,0.918,0,0.022,0
2019-04-07T05:00:00Z,0.957,0,0.03,0
2019-04-07T06:00:00Z,0.971,0.006,0.042,0
2019-04-07T07:00:00Z,0.97,0.061,0.043,0.069
2019-04-07T08:00:00Z,0.967,0.176,0.017,0.316
2019-04-07T09:00:00Z,0.954,0.376,0.045,0.561
2019-04-07T10:00:00Z,0.935,0.512,0.036,0.753
2019-04-07T11:00:00Z,0.899,0.481,0.03,0.882
2019-04-07T12:00:00Z,0.823,0.374,0.036,0.954
2019-04-07T13:00:00Z,0.842,0.258,0.048,0.962
2019-04-07T14:00:00Z,0.897,0.193,0.062,0.914
2019-04-07T15:00:00Z,0.887,0.148,0.079,0.808
2019-04-07T16:00:00Z,0.868,0.096,0.1,0.642
2019-04-07T17:00:00Z,0.866,0.055,0.127,0.422
2019-04-07T18:00:00Z,0.865,0.01,0.166,0.175
2019-04-07T19:00:00Z,0.847,0,0.285,0.008
2019-04-07T20:00:00Z,0.8,0,0.468,0
2019-04-07T21:00:00Z,0.758,0,0.645,0
2019-04-07T22:00:00Z,0.72,0,0.751,0
2019-04-07T23:00:00Z,0.676,0,0.789,0
2019-04-08T00:00:00Z,0.576,0,0.784,0
2019-04-08T01:00:00Z,0.395,0,0.758,0
2019-04-08T02:00:00Z,0.115,0,0.71,0
2019-04-08T03:00:00Z,0.01,0,0.646,0
2019-04-08T04:00:00Z,0.004,0,0.584,0
2019-04-08T05:00:00Z,0.002,0,0.522,0
2019-04-08T06:00:00Z,0.004,0.01,0.48,0
2019-04-08T07:00:00Z,0.041,0.109,0.366,0.072
2019-04-08T08:00:00Z,0.07,0.32,0.163,0.312
2019-04-08T09:00:00Z,0.051,0.504,0.158,0.551
2019-04-08T10:00:00Z,0.026,0.481,0.197,0.735
2019-04-08T11:00:00Z,0.006,0.733,0.206,0.863
2019-04-08T12:00:00Z,0.001,0.853,0.209,0.932
2019-04-08T13:00:00Z,0.002,0.72,0.207,0.942
2019-04-08T14:00:00Z,0.014,0.386,0.195,0.896
2019-04-08T15:00:00Z,0.052,0.217,0.189,0.79
2019-04-08T16:00:00Z,0.105,0.122,0.207,0.629
2019-04-08T17:00:00Z,0.117,0.05,0.251,0.415
2019-04-08T18:00:00Z,0.117,0.007,0.343,0.174
2019-04-08T19:00:00Z,0.126,0,0.627,0.009
2019-04-08T20:00:00Z,0.143,0,0.856,0
2019-04-08T21:00:00Z,0.123,0,0.918,0
2019-04-08T22:00:00Z,0.066,0,0.919,0
2019-04-08T23:00:00Z,0.023,0,0.898,0
2019-04-09T00:00:00Z,0.007,0,0.866,0
2019-04-09T01:00:00Z,0.003,0,0.823,0
2019-04-09T02:00:00Z,0.001,0,0.76,0
2019-04-09T03:00:00Z,0.001,0,0.681,0
2019-04-09T04:00:00Z,0.006,0,0.6,0
2019-04-09T05:00:00Z,0.03,0,0.517,0
2019-04-09T06:00:00Z,0.042,0,0.434,0
2019-04-09T07:00:00Z,0.041,0.015,0.278,0.074
2019-04-09T08:00:00Z,0.032,0.04,0.07,0.313
2019-04-09T09:00:00Z,0.045,0.071,0.022,0.553
2019-04-09T10:00:00Z,0.08,0.135,0.08,0.736
2019-04-09T11:00:00Z,0.111,0.186,0.173,0.856
2019-04-09T12:00:00Z,0.13,0.279,0.118,0.922
2019-04-09T13:00:00Z,0.141,0.311,0.069,0.925
2019-04-09T14:00:00Z,0.123,0.268,0.048,0.871
2019-04-09T15:00:00Z,0.135,0.232,0.056,0.758
2019-04-09T16:00:00Z,0.264,0.2,0.104,0.596
2019-04-09T17:00:00Z,0.538,0.128,0.207,0.381
2019-04-09T18:00:00Z,0.735,0.031,0.412,0.156
2019-04-09T19:00:00Z,0.801,0,0.719,0.011
2019-04-09T20:00:00Z,0.815,0,0.856,0
2019-04-09T21:00:00Z,0.83,0,0.888,0
2019-04-09T22:00:00Z,0.844,0,0.883,0
2019-04-09T23:00:00Z,0.842,0,0.858,0
2019-04-10T00:00:00Z,0.833,0,0.817,0
2019-04-10T01:00:00Z,0.808,0,0.761,0
2019-04-10T02:00:00Z,0.606,0,0.693,0
2019-04-10T03:00:00Z,0.522,0,0.619,0
2019-04-10T04:00:00Z,0.705,0,0.581,0
2019-04-10T05:00:00Z,0.597,0,0.597,0
2019-04-10T06:00:00Z,0.449,0.011,0.626,0
2019-04-10T07:00:00Z,0.307,0.149,0.557,0.072
2019-04-10T08:00:00Z,0.212,0.418,0.269,0.291
2019-04-10T09:00:00Z,0.156,0.626,0.296,0.522
2019-04-10T10:00:00Z,0.111,0.758,0.726,0.703
2019-04-10T11:00:00Z,0.074,0.684,0.728,0.83
2019-04-10T12:00:00Z,0.054,0.497,0.708,0.908
2019-04-10T13:00:00Z,0.076,0.443,0.669,0.918
2019-04-10T14:00:00Z,0.134,0.513,0.63,0.871
2019-04-10T15:00:00Z,0.224,0.581,0.612,0.764
2019-04-10T16:00:00Z,0.286,0.448,0.612,0.602
2019-04-10T17:00:00Z,0.279,0.227,0.631,0.391
2019-04-10T18:00:00Z,0.211,0.041,0.658,0.161
2019-04-10T19:00:00Z,0.128,0,0.797,0.012
2019-04-10T20:00:00Z,0.066,0,0.892,0
2019-04-10T21:00:00Z,0.039,0,0.903,0
2019-04-10T22:00:00Z,0.033,0,0.892,0
2019-04-10T23:00:00Z,0.041,0,0.877,0
2019-04-11T00:00:00Z,0.056,0,0.86,0
2019-04-11T01:00:00Z,0.071,0,0.842,0
2019-04-11T02:00:00Z,0.061,0,0.826,0
2019-04-11T03:00:00Z,0.025,0,0.821,0
2019-04-11T04:00:00Z,0.017,0,0.818,0
2019-04-11T05:00:00Z,0.021,0,0.812,0
2019-04-11T06:00:00Z,0.035,0.012,0.806,0
2019-04-11T07:00:00Z,0.057,0.181,0.7,0.074
2019-04-11T08:00:00Z,0.08,0.414,0.432,0.294
2019-04-11T09:00:00Z,0.097,0.612,0.541,0.527
2019-04-11T10:00:00Z,0.093,0.749,0.843,0.71
2019-04-11T11:00:00Z,0.066,0.815,0.831,0.837
2019-04-11T12:00:00Z,0.034,0.829,0.809,0.909
2019-04-11T13:00:00Z,0.009,0.781,0.776,0.918
2019-04-11T14:00:00Z,0,0.621,0.729,0.872
2019-04-11T15:00:00Z,0,0.537,0.679,0.77
2019-04-11T16:00:00Z,0.003,0.393,0.649,0.611
2019-04-11T17:00:00Z,0.015,0.186,0.667,0.403
2019-04-11T18:00:00Z,0.043,0.038,0.726,0.172
2019-04-11T19:00:00Z,0.075,0,0.889,0.013
2019-04-11T20:00:00Z,0.099,0,0.955,0
2019-04-11T21:00:00Z,0.126,0,0.955,0
2019-04-11T22:00:00Z,0.151,0,0.94,0
2019-04-11T23:00:00Z,0.164,0,0.938,0
2019-04-12T00:00:00Z,0.172,0,0.935,0
2019-04-12T01:00:00Z,0.199,0,0.917,0
2019-04-12T02:00:00Z,0.181,0,0.894,0
2019-04-12T03:00:00Z,0.104,0,0.888,0
2019-04-12T04:00:00Z,0.091,0,0.853,0
2019-04-12T05:00:00Z,0.049,0,0.808,0
2019-04-12T06:00:00Z,0.03,0.012,0.756,0
2019-04-12T07:00:00Z,0.02,0.191,0.584,0.071
2019-04-12T08:00:00Z,0.014,0.429,0.357,0.283
2019-04-12T09:00:00Z,0.008,0.626,0.325,0.487
2019-04-12T10:00:00Z,0.002,0.769,0.381,0.694
2019-04-12T11:00:00Z,0,0.848,0.421,0.813
2019-04-12T12:00:00Z,0,0.879,0.412,0.878
2019-04-12T13:00:00Z,0.003,0.857,0.407,0.887
2019-04-12T14:00:00Z,0.042,0.779,0.398,0.828
2019-04-12T15:00:00Z,0.156,0.649,0.386,0.654
2019-04-12T16:00:00Z,0.316,0.466,0.37,0.489
2019-04-12T17:00:00Z,0.438,0.243,0.343,0.294
2019-04-12T18:00:00Z,0.503,0.046,0.307,0.125
2019-04-12T19:00:00Z,0.54,0,0.28,0.016
2019-04-12T20:00:00Z,0.557,0,0.176,0
2019-04-12T21:00:00Z,0.544,0,0.086,0
2019-04-12T22:00:00Z,0.498,0,0.052,0
2019-04-12T23:00:00Z,0.452,0,0.065,0
2019-04-13T00:00:00Z,0.404,0,0.123,0
2019-04-13T01:00:00Z,0.354,0,0.231,0
2019-04-13T02:00:00Z,0.214,0,0.361,0
2019-04-13T03:00:00Z,0.134,0,0.488,0
2019-04-13T04:00:00Z,0.357,0,0.587,0
2019-04-13T05:00:00Z,0.434,0,0.64,0
2019-04-13T06:00:00Z,0.421,0.014,0.658,0.001
2019-04-13T07:00:00Z,0.38,0.165,0.588,0.08
2019-04-13T08:00:00Z,0.346,0.351,0.307,0.296
2019-04-13T09:00:00Z,0.321,0.513,0.159,0.52
2019-04-13T10:00:00Z,0.307,0.633,0.214,0.693
2019-04-13T11:00:00Z,0.326,0.731,0.289,0.811
2019-04-13T12:00:00Z,0.376,0.822,0.357,0.881
2019-04-13T13:00:00Z,0.505,0.84,0.41,0.891
2019-04-13T14:00:00Z,0.685,0.775,0.436,0.848
2019-04-13T15:00:00Z,0.782,0.656,0.462,0.749
2019-04-13T16:00:00Z,0.827,0.477,0.484,0.596
2019-04-13T17:00:00Z,0.847,0.254,0.461,0.397
2019-04-13T18:00:00Z,0.857,0.049,0.363,0.173
2019-04-13T19:00:00Z,0.857,0,0.268,0.018
2019-04-13T20:00:00Z,0.843,0,0.167,0
2019-04-13T21:00:00Z,0.809,0,0.1,0
2019-04-13T22:00:00Z,0.755,0,0.07,0
2019-04-13T23:00:00Z,0.712,0,0.058,0
2019-04-14T00:00:00Z,0.674,0,0.049,0
2019-04-14T01:00:00Z,0.666,0,0.041,0
2019-04-14T02:00:00Z,0.455,0,0.034,0
2019-04-14T03:00:00Z,0.147,0,0.021,0
2019-04-14T04:00:00Z,0.037,0,0.011,0
2019-04-14T05:00:00Z,0,0,0.007,0
2019-04-14T06:00:00Z,0,0.014,0.008,0.001
2019-04-14T07:00:00Z,0.001,0.121,0.026,0.084
2019-04-14T08:00:00Z,0.008,0.34,0.044,0.289
2019-04-14T09:00:00Z,0.021,0.494,0.047,0.484
2019-04-14T10:00:00Z,0.035,0.674,0.162,0.544
2019-04-14T11:00:00Z,0.061,0.754,0.279,0.529
2019-04-14T12:00:00Z,0.124,0.801,0.349,0.652
2019-04-14T13:00:00Z,0.391,0.79,0.401,0.773
2019-04-14T14:00:00Z,0.781,0.709,0.444,0.661
2019-04-14T15:00:00Z,0.857,0.609,0.43,0.505
2019-04-14T16:00:00Z,0.817,0.432,0.363,0.402
2019-04-14T17:00:00Z,0.755,0.225,0.285,0.242
2019-04-14T18:00:00Z,0.573,0.046,0.163,0.105
2019-04-14T19:00:00Z,0.449,0,0.072,0.012
2019-04-14T20:00:00Z,0.468,0,0.028,0
2019-04-14T21:00:00Z,0.581,0,0.016,0
2019-04-14T22:00:00Z,0.623,0,0.03,0
2019-04-14T23:00:00Z,0.552,0,0.034,0
2019-04-15T00:00:00Z,0.371,0,0.053,0
2019-04-15T01:00:00Z,0.308,0,0.138,0
2019-04-15T02:00:00Z,0.326,0,0.271,0
2019-04-15T03:00:00Z,0.181,0,0.352,0
2019-04-15T04:00:00Z,0.174,0,0.436,0
2019-04-15T05:00:00Z,0.176,0,0.535,0
2019-04-15T06:00:00Z,0.2,0.004,0.598,0
2019-04-15T07:00:00Z,0.27,0.049,0.661,0.033
2019-04-15T08:00:00Z,0.373,0.108,0.753,0.114
2019-04-15T09:00:00Z,0.53,0.122,0.849,0.229
2019-04-15T10:00:00Z,0.381,0.143,0.876,0.356
2019-04-15T11:00:00Z,0.559,0.38,0.889,0.428
2019-04-15T12:00:00Z,0.512,0.216,0.904,0.472
2019-04-15T13:00:00Z,0.386,0.199,0.905,0.487
2019-04-15T14:00:00Z,0.53,0.259,0.902,0.371
2019-04-15T15:00:00Z,0.626,0.218,0.912,0.189
2019-04-15T16:00:00Z,0.683,0.108,0.946,0.124
2019-04-15T17:00:00Z,0.696,0.045,0.971,0.069
2019-04-15T18:00:00Z,0.684,0.01,0.974,0.033
2019-04-15T19:00:00Z,0.647,0,0.971,0.003
2019-04-15T20:00:00Z,0.6,0,0.958,0
2019-04-15T21:00:00Z,0.53,0,0.935,0
2019-04-15T22:00:00Z,0.469,0,0.865,0
2019-04-15T23:00:00Z,0.458,0,0.719,0
2019-04-16T00:00:00Z,0.443,0,0.539,0
2019-04-16T01:00:00Z,0.367,0,0.355,0
2019-04-16T02:00:00Z,0.235,0,0.258,0
2019-04-16T03:00:00Z,0.228,0,0.219,0
2019-04-16T04:00:00Z,0.208,0,0.208,0
2019-04-16T05:00:00Z,0.17,0,0.147,0
2019-04-16T06:00:00Z,0.116,0.002,0.074,0.002
2019-04-16T07:00:00Z,0.09,0.032,0.019,0.098
2019-04-16T08:00:00Z,0.072,0.085,0.002,0.362
2019-04-16T09:00:00Z,0.071,0.162,0.002,0.613
2019-04-16T10:00:00Z,0.066,0.254,0.021,0.808
2019-04-16T11:00:00Z,0.052,0.239,0.081,0.936
2019-04-16T12:00:00Z,0.049,0.229,0.173,1
2019-04-16T13:00:00Z,0.077,0.218,0.251,1
2019-04-16T14:00:00Z,0.125,0.184,0.305,0.957
2019-04-16T15:00:00Z,0.141,0.148,0.354,0.845
2019-04-16T16:00:00Z,0.124,0.107,0.414,0.68
2019-04-16T17:00:00Z,0.088,0.065,0.476,0.46
2019-04-16T18:00:00Z,0.043,0.018,0.498,0.208
2019-04-16T19:00:00Z,0.018,0,0.452,0.02
2019-04-16T20:00:00Z,0.013,0,0.41,0
2019-04-16T21:00:00Z,0.017,0,0.434,0
2019-04-16T22:00:00Z,0.038,0,0.571,0
2019-04-16T23:00:00Z,0.083,0,0.748,0
2019-04-17T00:00:00Z,0.169,0,0.86,0
2019-04-17T01:00:00Z,0.279,0,0.906,0
2019-04-17T02:00:00Z,0.215,0,0.923,0
2019-04-17T03:00:00Z,0.316,0,0.921,0
2019-04-17T04:00:00Z,0.383,0,0.912,0
2019-04-17T05:00:00Z,0.326,0,0.916,0
2019-04-17T06:00:00Z,0.349,0.018,0.921,0.003
2019-04-17T07:00:00Z,0.403,0.197,0.92,0.101
2019-04-17T08:00:00Z,0.449,0.432,0.918,0.314
2019-04-17T09:00:00Z,0.481,0.631,0.948,0.489
2019-04-17T10:00:00Z,0.49,0.775,0.973,0.655
2019-04-17T11:00:00Z,0.452,0.855,0.971,0.771
2019-04-17T12:00:00Z,0.37,0.887,0.949,0.839
2019-04-17T13:00:00Z,0.308,0.864,0.903,0.849
2019-04-17T14:00:00Z,0.407,0.783,0.845,0.712
2019-04-17T15:00:00Z,0.569,0.632,0.841,0.513
2019-04-17T16:00:00Z,0.697,0.429,0.915,0.312
2019-04-17T17:00:00Z,0.738,0.2,0.966,0.156
2019-04-17T18:00:00Z,0.728,0.04,0.974,0.074
2019-04-17T19:00:00Z,0.703,0,0.974,0.016
2019-04-17T20:00:00Z,0.705,0,0.971,0
2019-04-17T21:00:00Z,0.721,0,0.962,0
2019-04-17T22:00:00Z,0.715,0,0.941,0
2019-04-17T23:00:00Z,0.745,0,0.905,0
2019-04-18T00:00:00Z,0.772,0,0.881,0
2019-04-18T01:00:00Z,0.805,0,0.886,0
2019-04-18T02:00:00Z,0.649,0,0.895,0
2019-04-18T03:00:00Z,0.562,0,0.886,0
2019-04-18T04:00:00Z,0.87,0,0.883,0
2019-04-18T05:00:00Z,0.859,0,0.868,0
2019-04-18T06:00:00Z,0.852,0.023,0.859,0.002
2019-04-18T07:00:00Z,0.892,0.197,0.857,0.07
2019-04-18T08:00:00Z,0.93,0.426,0.849,0.188
2019-04-18T09:00:00Z,0.952,0.616,0.801,0.384
2019-04-18T10:00:00Z,0.966,0.749,0.698,0.824
2019-04-18T11:00:00Z,0.957,0.816,0.588,0.965
2019-04-18T12:00:00Z,0.895,0.828,0.492,1
2019-04-18T13:00:00Z,0.874,0.779,0.457,1
2019-04-18T14:00:00Z,0.856,0.681,0.419,0.985
2019-04-18T15:00:00Z,0.892,0.58,0.366,0.877
2019-04-18T16:00:00Z,0.901,0.384,0.336,0.709
2019-04-18T17:00:00Z,0.86,0.142,0.322,0.484
2019-04-18T18:00:00Z,0.789,0.019,0.377,0.223
2019-04-18T19:00:00Z,0.73,0,0.513,0.024
2019-04-18T20:00:00Z,0.724,0,0.646,0
2019-04-18T21:00:00Z,0.708,0,0.716,0
2019-04-18T22:00:00Z,0.765,0,0.755,0
2019-04-18T23:00:00Z,0.84,0,0.699,0
2019-04-19T00:00:00Z,0.888,0,0.664,0
2019-04-19T01:00:00Z,0.856,0,0.695,0
2019-04-19T02:00:00Z,0.894,0,0.716,0
2019-04-19T03:00:00Z,0.899,0,0.714,0
2019-04-19T04:00:00Z,0.847,0,0.768,0
2019-04-19T05:00:00Z,0.82,0,0.833,0
2019-04-19T06:00:00Z,0.889,0.001,0.922,0
2019-04-19T07:00:00Z,0.928,0.074,0.966,0.016
2019-04-19T08:00:00Z,0.912,0.193,0.97,0.056
2019-04-19T09:00:00Z,0.9,0.319,0.973,0.131
2019-04-19T10:00:00Z,0.884,0.357,0.971,0.15
2019-04-19T11:00:00Z,0.886,0.497,0.961,0.165
2019-04-19T12:00:00Z,0.888,0.61,0.955,0.243
2019-04-19T13:00:00Z,0.759,0.59,0.943,0.427
2019-04-19T14:00:00Z,0.59,0.533,0.948,0.433
2019-04-19T15:00:00Z,0.66,0.347,0.966,0.273
2019-04-19T16:00:00Z,0.738,0.155,0.974,0.171
2019-04-19T17:00:00Z,0.467,0.088,0.968,0.098
2019-04-19T18:00:00Z,0.23,0.027,0.949,0.049
2019-04-19T19:00:00Z,0.238,0,0.953,0.013
2019-04-19T20:00:00Z,0.219,0,0.963,0
2019-04-19T21:00:00Z,0.215,0,0.962,0
2019-04-19T22:00:00Z,0.163,0,0.966,0
2019-04-19T23:00:00Z,0.114,0,0.949,0
2019-04-20T00:00:00Z,0.082,0,0.931,0
2019-04-20T01:00:00Z,0.072,0,0.906,0
2019-04-20T02:00:00Z,0.034,0,0.857,0
2019-04-20T03:00:00Z,0,0,0.829,0
2019-04-20T04:00:00Z,0,0,0.825,0
2019-04-20T05:00:00Z,0.001,0,0.854,0
2019-04-20T06:00:00Z,0.006,0.027,0.886,0.002
2019-04-20T07:00:00Z,0,0.188,0.912,0.05
2019-04-20T08:00:00Z,0,0.409,0.918,0.132
2019-04-20T09:00:00Z,0,0.534,0.906,0.191
2019-04-20T10:00:00Z,0,0.621,0.873,0.277
2019-04-20T11:00:00Z,0.001,0.248,0.821,0.349
2019-04-20T12:00:00Z,0.071,0.162,0.761,0.417
2019-04-20T13:00:00Z,0.215,0.159,0.699,0.403
2019-04-20T14:00:00Z,0.585,0.153,0.636,0.458
2019-04-20T15:00:00Z,0.757,0.21,0.582,0.399
2019-04-20T16:00:00Z,0.82,0.249,0.527,0.327
2019-04-20T17:00:00Z,0.871,0.21,0.452,0.232
2019-04-20T18:00:00Z,0.94,0.062,0.343,0.12
2019-04-20T19:00:00Z,0.96,0,0.177,0.033
2019-04-20T20:00:00Z,0.674,0,0.052,0
2019-04-20T21:00:00Z,0.327,0,0.006,0
2019-04-20T22:00:00Z,0.601,0,0.008,0
2019-04-20T23:00:00Z,0.55,0,0.059,0
2019-04-21T00:00:00Z,0.264,0,0.171,0
2019-04-21T01:00:00Z,0.117,0,0.298,0
2019-04-21T02:00:00Z,0.075,0,0.41,0
2019-04-21T03:00:00Z,0.059,0,0.488,0
2019-04-21T04:00:00Z,0.025,0,0.512,0
2019-04-21T05:00:00Z,0.026,0,0.494,0
2019-04-21T06:00:00Z,0.025,0.025,0.405,0.007
2019-04-21T07:00:00Z,0.031,0.124,0.201,0.105
2019-04-21T08:00:00Z,0.039,0.149,0.092,0.318
2019-04-21T09:00:00Z,0.052,0.142,0.128,0.514
2019-04-21T10:00:00Z,0.082,0.266,0.145,0.71
2019-04-21T11:00:00Z,0.133,0.263,0.155,0.836
2019-04-21T12:00:00Z,0.181,0.276,0.144,0.84
2019-04-21T13:00:00Z,0.218,0.257,0.098,0.823
2019-04-21T14:00:00Z,0.259,0.264,0.045,0.698
2019-04-21T15:00:00Z,0.267,0.277,0.026,0.573
2019-04-21T16:00:00Z,0.244,0.229,0.037,0.506
2019-04-21T17:00:00Z,0.221,0.133,0.057,0.299
2019-04-21T18:00:00Z,0.207,0.031,0.107,0.152
2019-04-21T19:00:00Z,0.185,0,0.256,0.034
2019-04-21T20:00:00Z,0.153,0,0.407,0
2019-04-21T21:00:00Z,0.112,0,0.465,0
2019-04-21T22:00:00Z,0.065,0,0.435,0
2019-04-21T23:00:00Z,0.026,0,0.385,0
