timeindex,ghi,t_air,t_dp,e,tp,windspeed
2022-01-12T05:00:00Z,0.0,15.867004,-6.844513,-0.011948228,4.656613e-07,3.8886716
2022-01-12T06:00:00Z,0.0,15.57489,-6.9123535,-0.012671371,4.656613e-07,3.950538
2022-01-12T07:00:00Z,1.9692014,15.194916,-6.7707825,-0.012843549,4.656613e-07,4.084498
2022-01-12T08:00:00Z,105.94288,17.972595,-7.9925537,-0.013179291,4.656613e-07,4.032996
2022-01-12T09:00:00Z,317.61526,19.152435,-8.561066,-0.012688572,4.656613e-07,4.428852
2022-01-12T10:00:00Z,525.6775,24.383087,-11.304016,-0.012197881,4.656613e-07,4.7590733
2022-01-12T11:00:00Z,685.6912,25.844696,-11.040039,-0.011664146,4.656613e-07,5.0150833
2022-01-12T12:00:00Z,788.9101,27.202698,-11.427155,-0.01179328,4.656613e-07,5.134434
2022-01-12T13:00:00Z,815.1168,28.098297,-11.929291,-0.011595257,4.656613e-07,4.986361
2022-01-12T14:00:00Z,761.01306,28.770386,-12.496307,-0.009968207,4.656613e-07,4.568304
2022-01-12T15:00:00Z,627.8624,29.247559,-14.460602,-0.008341129,4.656613e-07,4.230104
2022-01-12T16:00:00Z,462.86008,29.199219,-14.581543,-0.007549126,4.656613e-07,4.131776
2022-01-12T17:00:00Z,246.47798,28.392395,-16.070984,-0.0065246713,4.656613e-07,3.9144843
2022-01-12T18:00:00Z,52.232986,27.225891,-15.837982,-0.004071189,4.656613e-07,3.2197685
2022-01-12T19:00:00Z,0.0,26.135345,-15.006256,-0.0045790803,4.656613e-07,3.3088334
2022-01-12T20:00:00Z,0.0,23.852112,-10.8741455,-0.003959256,4.656613e-07,3.373667
2022-01-12T21:00:00Z,0.0,22.967346,-10.83725,-0.0044844057,4.656613e-07,3.4791434
2022-01-12T22:00:00Z,0.0,21.990295,-8.098724,-0.005689624,4.656613e-07,3.5859652
2022-01-12T23:00:00Z,0.0,21.763824,-7.706482,-0.006817369,4.656613e-07,3.5927157
2022-01-13T00:00:00Z,0.0,21.101105,-7.205078,-0.007824623,4.656613e-07,3.6031308
2022-01-13T01:00:00Z,0.0,20.580505,-6.655731,-0.008470262,4.656613e-07,3.5701013
2022-01-13T02:00:00Z,0.0,19.839813,-5.6669617,-0.009184791,4.656613e-07,3.6748154
2022-01-13T03:00:00Z,0.0,18.323944,-4.7172546,-0.010097342,4.656613e-07,3.8131406
2022-01-13T04:00:00Z,0.0,17.86847,-4.726837,-0.01082907,4.656613e-07,4.0224543
2022-01-13T05:00:00Z,0.0,17.241302,-4.80719,-0.011578057,4.656613e-07,4.151386
2022-01-13T06:00:00Z,0.0,16.995056,-4.9974365,-0.012094592,4.656613e-07,4.144705
2022-01-13T07:00:00Z,1.9199653,16.483826,-5.485565,-0.0124303335,4.656613e-07,4.159815
2022-01-13T08:00:00Z,105.69674,19.337982,-7.9645386,-0.012559467,4.656613e-07,4.0948944
2022-01-13T09:00:00Z,318.23886,20.188202,-8.960693,-0.012886594,4.656613e-07,4.8682103
2022-01-13T10:00:00Z,527.4661,24.78476,-11.434509,-0.013764686,4.656613e-07,5.3522434
2022-01-13T11:00:00Z,691.8286,26.134857,-11.519318,-0.013713026,4.656613e-07,5.467441
2022-01-13T12:00:00Z,791.4864,27.388702,-11.2317505,-0.013540848,4.656613e-07,5.608555
2022-01-13T13:00:00Z,816.93835,28.36676,-11.197845,-0.013032928,4.656613e-07,5.4957905
2022-01-13T14:00:00Z,766.37915,29.887573,-11.198578,-0.011870754,4.656613e-07,5.403448
2022-01-13T15:00:00Z,644.50214,30.176239,-10.812927,-0.01125093,4.656613e-07,5.5267296
2022-01-13T16:00:00Z,463.82822,30.123932,-9.863953,-0.01072578,4.656613e-07,5.709525
2022-01-13T17:00:00Z,247.85643,28.432373,-5.506958,-0.010080112,4.656613e-07,5.565476
2022-01-13T18:00:00Z,53.447327,27.89795,-5.641144,-0.0073941774,4.656613e-07,4.562943
2022-01-13T19:00:00Z,0.0,27.624084,-4.6243286,-0.007686875,4.656613e-07,4.428182
2022-01-13T20:00:00Z,0.0,24.755157,-3.3612366,-0.007463037,4.656613e-07,4.547082
2022-01-13T21:00:00Z,0.0,23.914307,-3.0899048,-0.008762959,4.656613e-07,4.5923395
2022-01-13T22:00:00Z,0.0,22.335236,-2.5494385,-0.00865967,4.656613e-07,4.4673314
2022-01-13T23:00:00Z,0.0,22.083557,-2.2404785,-0.008582195,4.656613e-07,4.4247103
2022-01-14T00:00:00Z,0.0,21.593079,-1.7191772,-0.008849049,4.656613e-07,4.493085
2022-01-14T01:00:00Z,0.0,21.091736,-1.0120544,-0.009270879,4.656613e-07,4.4686627
2022-01-14T02:00:00Z,0.0,21.098633,-1.1167603,-0.009520533,4.656613e-07,4.451909
2022-01-14T03:00:00Z,0.0,20.467499,-0.52908325,-0.009950978,4.656613e-07,4.7343097
2022-01-14T04:00:00Z,0.0,20.19809,0.10800171,-0.010708551,4.656613e-07,4.9543276
2022-01-14T05:00:00Z,0.0,18.834656,-0.27468872,-0.011328404,4.656613e-07,4.9572906
2022-01-14T06:00:00Z,0.0,18.236084,-0.18325806,-0.011595257,4.656613e-07,4.987278
2022-01-14T07:00:00Z,1.8215277,17.879333,-0.23635864,-0.012051547,4.656613e-07,5.021374
2022-01-14T08:00:00Z,99.247604,19.833405,-0.7849426,-0.012042932,4.656613e-07,5.1886873
2022-01-14T09:00:00Z,236.89455,20.457153,-1.6299438,-0.013721641,4.656613e-07,6.2805867
2022-01-14T10:00:00Z,370.32416,23.195831,-2.0576172,-0.014875229,4.656613e-07,6.190376
2022-01-14T11:00:00Z,416.4198,23.648804,-2.9439087,-0.014763297,4.656613e-07,6.291206
2022-01-14T12:00:00Z,673.5971,25.057617,-3.4600525,-0.016545324,0.05481066,6.3031516
2022-01-14T13:00:00Z,710.1749,25.857025,-4.3456116,-0.01580498,0.033443794,6.2230763
2022-01-14T14:00:00Z,733.14886,27.144958,-5.0918274,-0.013781915,4.656613e-07,5.845741
2022-01-14T15:00:00Z,596.306,27.4198,-5.6684265,-0.012137637,4.656613e-07,5.291305
2022-01-14T16:00:00Z,376.85532,27.433624,-5.500305,-0.011095952,4.656613e-07,5.269127
2022-01-14T17:00:00Z,161.45784,26.160492,-4.2401733,-0.011431694,4.656613e-07,5.441868
2022-01-14T18:00:00Z,53.5458,25.712952,-3.9754639,-0.009520533,4.656613e-07,4.453247
2022-01-14T19:00:00Z,0.0,25.332489,-3.6834717,-0.008349744,4.656613e-07,4.592387
2022-01-14T20:00:00Z,0.0,23.125763,-2.7720947,-0.00871133,4.656613e-07,4.9210405
2022-01-14T21:00:00Z,0.0,22.264679,-2.5730286,-0.009787414,4.656613e-07,5.0472293
2022-01-14T22:00:00Z,0.0,21.147003,-3.0095215,-0.010157586,4.656613e-07,4.7372646
2022-01-14T23:00:00Z,0.0,20.377197,-2.856903,-0.010355609,4.656613e-07,4.801842
2022-01-15T00:00:00Z,0.0,19.75595,-2.7543945,-0.0112337,4.656613e-07,5.0675573
2022-01-15T01:00:00Z,0.0,19.125305,-2.7123718,-0.012292584,4.656613e-07,5.302357
2022-01-15T02:00:00Z,0.0,17.810242,-4.1096497,-0.012912409,4.656613e-07,5.377813
2022-01-15T03:00:00Z,0.0,17.121887,-4.072052,-0.013420329,4.656613e-07,5.272989
2022-01-15T04:00:00Z,0.0,16.675293,-3.669464,-0.013687211,4.656613e-07,5.0348234
2022-01-15T05:00:00Z,0.0,15.586731,-4.014557,-0.013592508,4.656613e-07,4.8614063
2022-01-15T06:00:00Z,0.0,15.210236,-3.8928833,-0.013601122,4.656613e-07,4.848748
2022-01-15T07:00:00Z,1.8543403,14.856903,-3.7653198,-0.013497803,4.656613e-07,4.827006
2022-01-15T08:00:00Z,105.22083,16.474945,-4.589691,-0.013764686,4.656613e-07,5.089257
2022-01-15T09:00:00Z,318.5014,17.04834,-4.799103,-0.015340105,4.656613e-07,6.052767
2022-01-15T10:00:00Z,529.1072,20.858307,-4.2187805,-0.0159255,4.656613e-07,6.1226354
2022-01-15T11:00:00Z,695.4387,21.924683,-4.9303284,-0.015563914,4.656613e-07,5.972986
2022-01-15T12:00:00Z,796.13043,22.982635,-5.9921265,-0.015167927,4.656613e-07,5.8326316
2022-01-15T13:00:00Z,825.42224,23.850159,-6.7987976,-0.014952704,4.656613e-07,5.9067345
2022-01-15T14:00:00Z,776.3236,25.279694,-7.0045166,-0.015167927,4.656613e-07,6.129637
2022-01-15T15:00:00Z,654.9553,25.5802,-7.174835,-0.015572528,4.656613e-07,6.3952665
2022-01-15T16:00:00Z,473.72348,25.464722,-7.088562,-0.015477825,4.656613e-07,6.6390452
2022-01-15T17:00:00Z,256.14346,23.490417,-6.10495,-0.014935475,4.656613e-07,6.526315
2022-01-15T18:00:00Z,57.32007,22.894318,-5.4391174,-0.012301199,4.656613e-07,5.3611035
2022-01-15T19:00:00Z,0.0,22.49118,-4.9494934,-0.011948228,4.656613e-07,5.1997156
2022-01-15T20:00:00Z,0.0,20.31009,-4.608856,-0.011182041,4.656613e-07,5.003908
2022-01-15T21:00:00Z,0.0,19.426819,-4.4532776,-0.010863529,4.656613e-07,4.654087
2022-01-15T22:00:00Z,0.0,17.987396,-4.6029663,-0.010303949,4.656613e-07,4.2011857
2022-01-15T23:00:00Z,0.0,17.436707,-4.2519836,-0.009856303,4.656613e-07,3.8284378
2022-01-16T00:00:00Z,0.0,16.983215,-3.8987732,-0.010372809,4.656613e-07,4.0419164
2022-01-16T01:00:00Z,0.0,16.684174,-3.5419006,-0.0112337,4.656613e-07,4.0253897
2022-01-16T02:00:00Z,0.0,15.3602295,-3.8044128,-0.011681346,4.656613e-07,4.1893854
2022-01-16T03:00:00Z,0.0,14.876648,-3.625946,-0.012301199,4.656613e-07,4.4487004
2022-01-16T04:00:00Z,0.0,14.58551,-3.2602234,-0.012688572,4.656613e-07,4.5131054
2022-01-16T05:00:00Z,0.0,13.637573,-3.1238098,-0.012662756,4.656613e-07,4.4945006
2022-01-16T06:00:00Z,0.0,13.328674,-2.6703491,-0.0123184,4.656613e-07,4.3221493
2022-01-16T07:00:00Z,1.8871528,13.056793,-2.239746,-0.011913799,4.656613e-07,4.3488274
2022-01-16T08:00:00Z,105.22083,14.766602,-2.187378,-0.012197881,4.656613e-07,4.4620924
2022-01-16T09:00:00Z,321.4224,15.605469,-2.3304443,-0.013050158,4.656613e-07,5.2461143
2022-01-16T10:00:00Z,536.6722,19.390778,-2.1556702,-0.013575278,4.656613e-07,5.548235
2022-01-16T11:00:00Z,706.15454,20.389526,-2.6703491,-0.013394514,4.656613e-07,5.606334
2022-01-16T12:00:00Z,811.1619,21.304413,-3.5006104,-0.013162062,4.656613e-07,5.434977
2022-01-16T13:00:00Z,840.50305,21.939972,-4.425995,-0.012585282,4.656613e-07,5.141239
2022-01-16T14:00:00Z,791.6506,23.857056,-4.5749207,-0.011913799,4.656613e-07,5.2550073
2022-01-16T15:00:00Z,669.5274,24.290314,-5.3852844,-0.0117416205,4.656613e-07,5.514451
2022-01-16T16:00:00Z,486.39197,24.505463,-5.6234436,-0.01181048,4.656613e-07,5.7938423
2022-01-16T17:00:00Z,264.64383,23.244171,-4.7637024,-0.01170719,4.656613e-07,5.6132584
2022-01-16T18:00:00Z,60.372326,22.723572,-4.1981506,-0.009684125,4.656613e-07,4.6090317
2022-01-16T19:00:00Z,0.0,22.145752,-3.7240295,-0.009649666,4.656613e-07,4.6268573
2022-01-16T20:00:00Z,0.0,19.971588,-2.5427856,-0.009907933,4.656613e-07,4.8602896
2022-01-16T21:00:00Z,0.0,19.093231,-2.4439697,-0.010846299,4.656613e-07,4.877286
2022-01-16T22:00:00Z,0.0,17.066101,-3.46521,-0.01130256,4.656613e-07,4.8739715
2022-01-16T23:00:00Z,0.0,16.73944,-3.3988647,-0.011044293,4.656613e-07,4.448898
2022-01-17T00:00:00Z,0.0,16.487793,-3.424652,-0.01065692,4.656613e-07,4.158809
2022-01-17T01:00:00Z,0.0,16.434479,-3.3118591,-0.010510557,4.656613e-07,3.9942315
2022-01-17T02:00:00Z,0.0,15.303986,-4.410492,-0.011113182,4.656613e-07,4.082079
2022-01-17T03:00:00Z,0.0,14.508026,-4.683319,-0.012025703,4.656613e-07,4.380167
2022-01-17T04:00:00Z,0.0,14.140411,-4.668579,-0.012869365,4.656613e-07,4.680622
2022-01-17T05:00:00Z,0.0,13.229492,-4.622864,-0.013540848,4.656613e-07,4.8825183
2022-01-17T06:00:00Z,0.0,12.889984,-4.4414673,-0.013764686,4.656613e-07,4.838381
2022-01-17T07:00:00Z,1.9363889,12.451813,-4.328644,-0.0137474565,4.656613e-07,4.63124
2022-01-17T08:00:00Z,111.27611,15.129791,-4.2593384,-0.013601122,4.656613e-07,4.2529078
2022-01-17T09:00:00Z,327.80588,16.898834,-4.3087463,-0.013351469,4.656613e-07,4.9115834
2022-01-17T10:00:00Z,552.3765,22.918488,-2.7979126,-0.014573918,4.656613e-07,5.878026
2022-01-17T11:00:00Z,724.36957,24.154602,-2.910736,-0.016476464,4.656613e-07,6.7015314
2022-01-17T12:00:00Z,830.75555,25.218018,-3.2521362,-0.017785002,4.656613e-07,7.096722
2022-01-17T13:00:00Z,860.58887,25.971008,-4.0115967,-0.01844787,4.656613e-07,7.248545
2022-01-17T14:00:00Z,810.50555,27.117798,-5.3808594,-0.018034654,4.656613e-07,6.939584
2022-01-17T15:00:00Z,685.23175,27.31717,-6.117462,-0.016596984,4.656613e-07,6.667773
2022-01-17T16:00:00Z,497.7969,27.274231,-6.535553,-0.0150904525,4.656613e-07,6.4016104
2022-01-17T17:00:00Z,272.20883,25.84076,-5.6359863,-0.013144862,4.656613e-07,5.5987983
2022-01-17T18:00:00Z,63.08,25.109436,-5.549713,-0.008866278,4.656613e-07,4.289033
2022-01-17T19:00:00Z,0.0,24.575531,-5.341034,-0.008375588,4.656613e-07,4.3743434
2022-01-17T20:00:00Z,0.0,21.866455,-4.79834,-0.008995412,4.656613e-07,4.757656
2022-01-17T21:00:00Z,0.0,21.2146,-5.1345825,-0.010364223,4.656613e-07,4.9709697
2022-01-17T22:00:00Z,0.0,19.673523,-5.15448,-0.0112337,4.656613e-07,5.04787
2022-01-17T23:00:00Z,0.0,19.160828,-5.3211365,-0.011371449,4.656613e-07,4.9251084
2022-01-18T00:00:00Z,0.0,18.643677,-5.4568176,-0.011371449,4.656613e-07,4.76323
2022-01-18T01:00:00Z,0.0,18.031311,-5.5238953,-0.011552213,4.656613e-07,4.689813
2022-01-18T02:00:00Z,0.0,16.446838,-5.4479675,-0.01179328,4.656613e-07,4.6847916
2022-01-18T03:00:00Z,0.0,16.025421,-5.282776,-0.012189266,4.656613e-07,4.778321
2022-01-18T04:00:00Z,0.0,15.755493,-4.925171,-0.012550852,4.656613e-07,4.862217
2022-01-18T05:00:00Z,0.0,14.663483,-5.360962,-0.012998498,4.656613e-07,4.881351
2022-01-18T06:00:00Z,0.0,14.314606,-5.013672,-0.013325625,4.656613e-07,4.978946
2022-01-18T07:00:00Z,1.8871528,14.063446,-4.7504272,-0.013575278,4.656613e-07,5.059233
2022-01-18T08:00:00Z,110.2751,17.735718,-5.862335,-0.014307035,4.656613e-07,5.121559
2022-01-18T09:00:00Z,332.74527,18.68219,-6.717682,-0.014995748,4.656613e-07,6.1353965
2022-01-18T10:00:00Z,550.7191,21.9617,-5.9191284,-0.017750572,4.656613e-07,7.0546083
2022-01-18T11:00:00Z,722.5973,22.953522,-6.4256897,-0.019214058,4.656613e-07,7.361055
2022-01-18T12:00:00Z,828.4745,23.915283,-6.9374084,-0.019773638,4.656613e-07,7.359812
2022-01-18T13:00:00Z,857.9961,24.639679,-7.315674,-0.019575614,4.656613e-07,7.2268105
2022-01-18T14:00:00Z,808.3723,25.951294,-7.682129,-0.01883527,4.656613e-07,7.1575837
2022-01-18T15:00:00Z,684.2308,26.191101,-7.9586487,-0.01781943,4.656613e-07,7.093697
2022-01-18T16:00:00Z,498.0923,26.205902,-7.9527283,-0.016700273,4.656613e-07,7.0023723
2022-01-18T17:00:00Z,273.52164,25.10205,-8.128967,-0.015219586,4.656613e-07,6.361382
2022-01-18T18:00:00Z,64.39278,24.48523,-7.281006,-0.011130381,4.656613e-07,4.8704123
2022-01-18T19:00:00Z,0.0,24.022858,-6.7619324,-0.009804644,4.656613e-07,4.530752
2022-01-18T20:00:00Z,0.0,20.810944,-4.880188,-0.008986797,4.656613e-07,4.4869347
2022-01-18T21:00:00Z,0.0,19.938507,-5.1198425,-0.0095549915,4.656613e-07,4.614628
2022-01-18T22:00:00Z,0.0,18.529205,-4.440735,-0.010510557,4.656613e-07,4.969817
2022-01-18T23:00:00Z,0.0,18.01947,-4.668579,-0.011285359,4.656613e-07,5.0458803
2022-01-19T00:00:00Z,0.0,17.521088,-4.976776,-0.012094592,4.656613e-07,5.0603023
2022-01-19T01:00:00Z,0.0,17.118927,-5.141205,-0.012490578,4.656613e-07,4.961865
2022-01-19T02:00:00Z,0.0,15.487549,-5.2842712,-0.012748846,4.656613e-07,4.986909
2022-01-19T03:00:00Z,0.0,14.998047,-5.3683167,-0.0133084245,4.656613e-07,5.141318
2022-01-19T04:00:00Z,0.0,14.890961,-4.959839,-0.013911049,4.656613e-07,5.44693
2022-01-19T05:00:00Z,0.0,13.603546,-5.2525635,-0.014393125,4.656613e-07,5.5369143
2022-01-19T06:00:00Z,0.0,13.51767,-8.073669,-0.014530873,4.656613e-07,5.5537333
2022-01-19T07:00:00Z,1.8707292,13.263062,-7.7455444,-0.017845247,4.656613e-07,5.4637704
2022-01-19T08:00:00Z,109.68434,17.885254,-5.517273,-0.018740568,4.656613e-07,5.342874
2022-01-19T09:00:00Z,331.44888,18.60373,-6.1469727,-0.020755019,4.656613e-07,6.262316
2022-01-19T10:00:00Z,549.0453,21.977966,-5.6625366,-0.025627611,4.656613e-07,7.019687
2022-01-19T11:00:00Z,720.8742,23.043823,-6.1631775,-0.029157206,4.656613e-07,7.2706795
2022-01-19T12:00:00Z,826.86633,24.092438,-6.708832,-0.031128641,4.656613e-07,6.9618673
2022-01-19T13:00:00Z,856.1418,24.867645,-7.0701294,-0.031231932,4.656613e-07,6.4955473
2022-01-19T14:00:00Z,806.17334,26.236511,-7.0465393,-0.029148621,4.656613e-07,5.883317
2022-01-19T15:00:00Z,681.75287,26.468903,-7.4144897,-0.025567336,4.656613e-07,5.4370675
2022-01-19T16:00:00Z,495.13846,26.42746,-7.4978027,-0.021736428,4.656613e-07,5.269023
2022-01-19T17:00:00Z,273.20984,25.166687,-6.171295,-0.01790552,4.656613e-07,4.8630095
2022-01-19T18:00:00Z,65.13125,24.670776,-5.321869,-0.012387289,4.656613e-07,3.8844116
2022-01-19T19:00:00Z,0.0,23.802765,-5.046112,-0.010717166,4.656613e-07,4.203539
2022-01-19T20:00:00Z,0.0,21.288116,-3.969574,-0.011052907,4.656613e-07,4.516427
2022-01-19T21:00:00Z,0.0,20.62146,-3.8884583,-0.012060133,4.656613e-07,4.7486725
2022-01-19T22:00:00Z,0.0,18.20993,-4.0845947,-0.012516422,4.656613e-07,4.762128
2022-01-19T23:00:00Z,0.0,17.645416,-3.9872742,-0.012447534,4.656613e-07,4.6847916
2022-01-20T00:00:00Z,0.0,17.070557,-3.984314,-0.012344244,4.656613e-07,4.629122
2022-01-20T01:00:00Z,0.0,16.596832,-3.8479004,-0.01228397,4.656613e-07,4.5798774
2022-01-20T02:00:00Z,0.0,15.424866,-3.1452026,-0.012413104,4.656613e-07,4.5184255
2022-01-20T03:00:00Z,0.0,14.802124,-3.2572937,-0.012645527,4.656613e-07,4.4800634
2022-01-20T04:00:00Z,0.0,14.501129,-3.0117493,-0.01280912,4.656613e-07,4.459962
2022-01-20T05:00:00Z,0.0,13.628693,-2.80896,-0.012800505,4.656613e-07,4.464698
2022-01-20T06:00:00Z,0.0,13.523102,-2.3805847,-0.012757461,4.656613e-07,4.456362
2022-01-20T07:00:00Z,1.8871528,13.328186,-2.016327,-0.013609737,4.656613e-07,4.397187
2022-01-20T08:00:00Z,109.65153,17.357239,-2.7079468,-0.014522258,4.656613e-07,4.1806135
2022-01-20T09:00:00Z,332.02325,18.417206,-3.5890808,-0.016295671,4.656613e-07,5.134639
2022-01-20T10:00:00Z,551.0637,22.260223,-3.190918,-0.020204054,4.656613e-07,5.6302576
2022-01-20T11:00:00Z,724.45166,23.49881,-3.8552856,-0.023027766,4.656613e-07,5.721431
2022-01-20T12:00:00Z,832.0026,24.537537,-4.4311523,-0.024611771,4.656613e-07,5.62763
2022-01-20T13:00:00Z,863.05035,25.336426,-4.9671936,-0.02474952,4.656613e-07,5.3429303
2022-01-20T14:00:00Z,814.5917,26.933746,-5.6448364,-0.022898631,4.656613e-07,4.8902397
2022-01-20T15:00:00Z,691.1065,27.15335,-6.377014,-0.01963589,4.656613e-07,4.609065
2022-01-20T16:00:00Z,504.91885,27.155792,-6.50531,-0.016140722,4.656613e-07,4.649569
2022-01-20T17:00:00Z,279.64258,25.909332,-4.8883057,-0.01328258,4.656613e-07,4.6637397
2022-01-20T18:00:00Z,68.11784,25.164215,-4.2445984,-0.009331154,4.656613e-07,3.8742177
2022-01-20T19:00:00Z,0.0,24.578003,-3.735077,-0.008900708,4.656613e-07,4.016867
2022-01-20T20:00:00Z,0.0,21.636017,-3.352417,-0.008857664,4.656613e-07,4.214572
2022-01-20T21:00:00Z,0.0,20.755188,-3.4408875,-0.009658281,4.656613e-07,4.3707986
2022-01-20T22:00:00Z,0.0,18.419159,-2.353302,-0.01018343,4.656613e-07,4.5772533
2022-01-20T23:00:00Z,0.0,17.890686,-2.314209,-0.010346994,4.656613e-07,4.507316
2022-01-21T00:00:00Z,0.0,17.340485,-2.2920837,-0.010269519,4.656613e-07,4.2999845
2022-01-21T01:00:00Z,0.0,16.814453,-2.255951,-0.010269519,4.656613e-07,4.175367
2022-01-21T02:00:00Z,0.0,15.178162,-2.1645203,-0.010553602,4.656613e-07,4.1518264
2022-01-21T03:00:00Z,0.0,14.639801,-2.2176208,-0.010846299,4.656613e-07,4.0817633
2022-01-21T04:00:00Z,0.0,14.251923,-2.1224976,-0.011061522,4.656613e-07,4.054513
2022-01-21T05:00:00Z,0.0,13.135742,-2.5877686,-0.011311174,4.656613e-07,3.9886649
2022-01-21T06:00:00Z,0.0,12.788849,-4.674469,-0.011405879,4.656613e-07,3.9615276
2022-01-21T07:00:00Z,1.9035764,12.492279,-2.910736,-0.011225086,4.656613e-07,3.826866
2022-01-21T08:00:00Z,110.25871,16.746368,-1.9853516,-0.01170719,4.656613e-07,3.41678
2022-01-21T09:00:00Z,333.35242,17.839844,-2.7308044,-0.012335629,4.656613e-07,4.134819
2022-01-21T10:00:00Z,552.7703,22.437378,-2.6932068,-0.014711666,4.656613e-07,4.8763757
2022-01-21T11:00:00Z,726.2403,23.953766,-3.1923828,-0.016881065,4.656613e-07,5.2533183
2022-01-21T12:00:00Z,833.92267,25.22342,-3.8928833,-0.018671708,4.656613e-07,5.6387005
2022-01-21T13:00:00Z,865.21655,26.019379,-4.6619263,-0.019644503,4.656613e-07,5.676374
2022-01-21T14:00:00Z,817.1352,27.411407,-4.543213,-0.018637277,4.656613e-07,5.355673
2022-01-21T15:00:00Z,694.0767,27.577698,-4.8455505,-0.016424805,4.656613e-07,5.141935
2022-01-21T16:00:00Z,508.23364,27.52243,-4.947296,-0.014074612,4.656613e-07,5.0026116
2022-01-21T17:00:00Z,282.662,25.944366,-5.2761536,-0.011819094,4.656613e-07,4.743682
2022-01-21T18:00:00Z,69.97219,25.033447,-4.8470154,-0.007979572,4.656613e-07,3.7978275
2022-01-21T19:00:00Z,0.0,24.398376,-4.4761353,-0.0071100947,4.656613e-07,3.9253588
2022-01-21T20:00:00Z,0.0,21.609863,-2.47937,-0.007092865,4.656613e-07,4.072557
2022-01-21T21:00:00Z,0.0,20.894836,-2.6858215,-0.007988187,4.656613e-07,4.182191
2022-01-21T22:00:00Z,0.0,18.587921,-3.0825195,-0.008599396,4.656613e-07,4.1981387
2022-01-21T23:00:00Z,0.0,18.039703,-3.023529,-0.009029842,4.656613e-07,4.230541
2022-01-22T00:00:00Z,0.0,17.408081,-3.058197,-0.009365584,4.656613e-07,4.214395
2022-01-22T01:00:00Z,0.0,16.810516,-2.946869,-0.009589421,4.656613e-07,4.111666
2022-01-22T02:00:00Z,0.0,14.666931,-2.2684937,-0.009864889,4.656613e-07,4.0329447
2022-01-22T03:00:00Z,0.0,14.126587,-2.211731,-0.010415854,4.656613e-07,4.0691295
2022-01-22T04:00:00Z,0.0,13.729858,-2.1925354,-0.011070137,4.656613e-07,4.209408
2022-01-22T05:00:00Z,0.0,12.645233,-2.5767212,-0.01167276,4.656613e-07,4.361008
2022-01-22T06:00:00Z,0.0,12.388153,-2.5457458,-0.012077362,4.656613e-07,4.3797574
2022-01-22T07:00:00Z,1.9363889,12.219879,-2.314209,-0.0126541415,4.656613e-07,4.3172503
2022-01-22T08:00:00Z,110.34077,16.166534,-3.1363525,-0.013325625,4.656613e-07,4.015233
2022-01-22T09:00:00Z,335.68268,17.260529,-3.660614,-0.014169287,4.656613e-07,4.5582166
2022-01-22T10:00:00Z,557.3651,22.393951,-2.9306335,-0.01639899,4.656613e-07,5.010035
2022-01-22T11:00:00Z,732.83716,24.111664,-3.2963562,-0.018774997,4.656613e-07,5.4296956
2022-01-22T12:00:00Z,841.25793,25.48053,-3.9017334,-0.020858336,4.656613e-07,5.8417177
2022-01-22T13:00:00Z,869.9754,26.37564,-4.8411255,-0.02270061,4.656613e-07,6.4151015
2022-01-22T14:00:00Z,811.94965,27.481476,-5.4789124,-0.022588706,4.656613e-07,6.328477
2022-01-22T15:00:00Z,672.23505,27.706512,-6.0606995,-0.02058287,4.656613e-07,6.1781445
2022-01-22T16:00:00Z,414.7952,27.563904,-6.277466,-0.017716113,4.656613e-07,6.186106
2022-01-22T17:00:00Z,230.15004,26.054901,-5.5121155,-0.015916884,4.656613e-07,6.0258718
2022-01-22T18:00:00Z,66.247116,25.49878,-5.126465,-0.011819094,4.656613e-07,4.920187
2022-01-22T19:00:00Z,0.0,24.95993,-5.1242676,-0.010734395,4.656613e-07,4.46629
2022-01-22T20:00:00Z,0.0,22.157593,-5.111725,-0.009004027,4.656613e-07,4.284827
2022-01-22T21:00:00Z,0.0,21.549164,-5.2466736,-0.00874576,4.656613e-07,4.189462
2022-01-22T22:00:00Z,0.0,19.836365,-4.616974,-0.008762959,4.656613e-07,4.0876646
2022-01-22T23:00:00Z,0.0,19.25409,-4.5977783,-0.008676871,4.656613e-07,3.983408
2022-01-23T00:00:00Z,0.0,18.845032,-4.5277405,-0.008935138,4.656613e-07,4.04309
2022-01-23T01:00:00Z,0.0,18.53366,-4.4186096,-0.009632465,4.656613e-07,4.2930665
2022-01-23T02:00:00Z,0.0,16.962982,-3.7306519,-0.010605261,4.656613e-07,4.6823816
2022-01-23T03:00:00Z,0.0,17.285217,-3.6480713,-0.011414493,4.656613e-07,5.1928997
2022-01-23T04:00:00Z,0.0,17.451508,-3.7240295,-0.0125422375,4.656613e-07,5.718867
2022-01-23T05:00:00Z,0.0,16.907227,-3.4762878,-0.013558078,4.656613e-07,5.8341374
2022-01-23T06:00:00Z,0.0,16.471008,-3.6937866,-0.013652781,4.656613e-07,5.234043
2022-01-23T07:00:00Z,1.8707292,15.496429,-3.6937866,-0.01280912,4.656613e-07,4.6912417
2022-01-23T08:00:00Z,106.943886,18.7641,-5.1301575,-0.01235283,4.656613e-07,4.412638
2022-01-23T09:00:00Z,303.355,19.624695,-5.752472,-0.0127230305,4.656613e-07,5.2327905
